hafta	hafta+Noun+A3sg+Pnon+Nom
üreticinizin	üre+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3sg+P2pl+Gen
yapılandırdığına	yapı+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Dat
simgenin	simge+Noun+A3sg+Pnon+Gen
tıklatılması	tıkla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
tıklattığınızda	tıkla+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
denetimleri	denetim+Noun+A3pl+Pnon+Acc
başlatıldığında	başla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
iletileri	ileti+Noun+A3pl+P3pl+Nom
içerikleri	içerik+Noun+A3pl+P3sg+Nom
harfle	harf+Noun+A3sg+Pnon+Ins
bağırmak	bağır+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
geçeceğini	geç+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
kapanacağını	kapa+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
boşluğa	boşluk+Noun+A3sg+Pnon+Dat
duyduğundan	duy+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
penceresinin	pencere+Noun+A3sg+P3sg+Gen
bölmesi	bölme+Noun+A3sg+P3sg+Nom
resminiz	resim+Noun+A3sg+P2pl+Nom
eklemenize	ekle+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Dat
resimlerinizi	resim+Noun+A3pl+P2pl+Acc
efektler	efekt+Noun+A3pl+Pnon+Nom
temaları	tema+Noun+A3pl+P3sg+Nom
temalar	tema+Noun+A3pl+Pnon+Nom
gösterildiği	göster+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
ekranda	ekran+Noun+A3sg+Pnon+Loc
parlaklığını	parlak+Adj^DB+Noun+Ness+A3sg+P3sg+Acc
karşıtlığını	karşıt+Adj^DB+Noun+Ness+A3sg+P3sg+Acc
özelliklerden	özellik+Noun+A3pl+Pnon+Abl
raporda	rapor+Noun+A3sg+Pnon+Loc
biçimlendirme	biçim+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
ağınıza	ağ+Noun+A3sg+P2pl+Dat
iletilerini	ileti+Noun+A3pl+P3pl+Acc
metinleri	metin+Adj^DB+Noun+Zero+A3pl+Pnon+Acc
metnin	metin+Noun+A3sg+Pnon+Gen
harfin	harf+Noun+A3sg+Pnon+Gen
karakterleri	karakter+Noun+A3pl+P3sg+Nom
aşağıdakilerden	aşağı+Noun+A3sg+Pnon+Loc^DB+Adj+Rel^DB+Noun+Zero+A3pl+Pnon+Abl
gireceğiniz	gir+Verb+Pos^DB+Noun+FutPart+A3sg+P2pl+Nom
klavyesine	klavye+Noun+A3sg+P3sg+Dat
defterine	defter+Noun+A3sg+P3sg+Dat
karakter	karakter+Noun+A3sg+Pnon+Nom
ekranın	ekran+Noun+A3sg+Pnon+Gen
sekmesi	sek+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
kapatıldığında	kapa+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
ekranınızın	ekran+Noun+A3sg+P2pl+Gen
ekranı	ekran+Noun+A3sg+P3sg+Nom
noktasını	nokta+Noun+A3sg+P3sg+Acc
getirdiğinizde	getir+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
düzeltebilmeniz	düzel+Verb^DB+Verb+Caus+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+P2pl+Nom
dilinde	dil+Noun+A3sg+P3sg+Loc
yakınında	yakın+Noun+A3sg+P3sg+Loc
ekranımın	ekran+Noun+A3sg+P1sg+Gen
öğesini	öğe+Noun+A3sg+P3sg+Acc
anımsamanızda	anımsa+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Loc
sözcüğünün	sözcük+Noun+A3sg+P3sg+Gen
bulunmasını	bulun+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
sütundan	sütun+Noun+A3sg+Pnon+Abl
sütunlarla	sütun+Noun+A3pl+Pnon+Ins
görünümüne	görünüm+Noun+A3sg+P3sg+Dat
seçeneğine	seçenek+Noun+A3sg+P3sg+Dat
düzenlendiğinde	düzenle+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
onaya	onay+Noun+A3sg+Pnon+Dat
gönderilmesi	gönder+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
görüldüğünde	gör+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
gönderilene	gönder+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Dat
yapmamanız	yap+Verb+Neg^DB+Noun+Inf2+A3sg+P2pl+Nom
yenilemeyi	yenile+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
kapatmayı	kapa+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
değişikliklerin	değişik+Adj^DB+Noun+Ness+A3pl+Pnon+Gen
gönderilmesini	gönder+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
göndermeyi	gönder+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
değişikliklerinizden	değişik+Adj^DB+Noun+Ness+A3pl+P2pl+Abl
türünde	tür+Noun+A3sg+P3sg+Loc
hücrenin	hücre+Noun+A3sg+Pnon+Gen
başladığınızda	başla+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
olduklarınızla	ol+Verb+Pos^DB+Noun+PastPart+A3pl+P2pl+Ins
kaydedildikten	kaydet+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
hatayı	hata+Noun+A3sg+Pnon+Acc
giderin	gider+Noun+A3sg+Pnon+Gen
onayı	onay+Noun+A3sg+P3sg+Nom
ekleri	ek+Noun+A3pl+P3sg+Nom
yazarına	yazar+Noun+A3sg+P3sg+Dat
yapısını	yapı+Noun+A3sg+P3sg+Acc
sildiğinizde	sil+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
izne	izin+Noun+A3sg+Pnon+Dat
olmadığınızdan	ol+Verb+Neg^DB+Noun+PastPart+A3sg+P2pl+Abl
kullanıcın	kullan+Verb+Pos^DB+Noun+Agt+A3sg+P2sg+Nom
üyeliğini	üye+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Acc
ayrıcalıklarını	ayrıcalık+Noun+A3pl+P3pl+Acc
kullanılmasıyla	kullan+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Ins
üyelik	üye+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
kapsayıcılara	kapsa+Verb+Pos^DB+Noun+Agt+A3pl+Pnon+Dat
girdilerini	girdi+Noun+A3pl+P3sg+Acc
kaynakta	kaynak+Noun+A3sg+Pnon+Loc
ayarlamanın	ayarla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
atamaktan	ata+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
tamamlayabilmeniz	tamamla+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+P2pl+Nom
belgelerini	belge+Noun+A3pl+P3pl+Acc
yazdırmayı	yaz+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
izninden	izin+Noun+A3sg+P3sg+Abl
yetki	yetki+Noun+A3sg+Pnon+Nom
çoğaltma	çoğal+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
yetkilere	yetki+Noun+A3pl+Pnon+Dat
defterinin	defter+Noun+A3sg+P3sg+Gen
düzenlenmesi	düzenle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
sisteminize	sistem+Noun+A3sg+P2pl+Dat
defterinde	defter+Noun+A3sg+P3sg+Loc
noktalarını	nokta+Noun+A3sg+P3pl+Acc
yönetime	yönetim+Noun+A3sg+Pnon+Dat
bilgisayarlarımı	bilgisayar+Noun+A3pl+P1sg+Acc
sağına	sağ+Noun+A3sg+P3sg+Dat
girişlerini	gir+Verb+Pos^DB+Noun+Inf3+A3pl+P3sg+Acc
düzenlediğinizde	düzenle+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
eşitlemeden	eşitle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
eşitleme	eşitle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
çakışması	çakış+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
çözümleme	çözümle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
sayılar	sayı+Noun+A3pl+Pnon+Nom
saatler	saat+Noun+A3pl+Pnon+Nom
saatleri	saat+Noun+A3pl+P3sg+Nom
tarihin	tarih+Noun+A3sg+Pnon+Gen
tablonun	tablo+Noun+A3sg+Pnon+Gen
tanıyabileceği	tanı+Verb+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Nom
yazdığınızda	yaz+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
hücrelerin	hücre+Noun+A3pl+Pnon+Gen
biçiminden	biçim+Noun+A3sg+P3sg+Abl
tarihler	tarih+Noun+A3pl+Pnon+Nom
tarihlerin	tarih+Noun+A3pl+Pnon+Gen
algılandığından	algıla+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
programlarında	program+Noun+A3pl+P3sg+Loc
girmeniz	gir+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Nom
hesaplamalarınızda	hesapla+Verb+Pos^DB+Noun+Inf2+A3pl+P2pl+Loc
doğruluk	doğru+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
kopyaladıktan	kopyala+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
bütününü	bütün+Adj^DB+Noun+Zero+A3sg+P3sg+Acc
formüller	formül+Noun+A3pl+Pnon+Nom
kopyalar	kopya+Noun+A3pl+Pnon+Nom
hücreler	hücre+Noun+A3pl+Pnon+Nom
hücreleri	hücre+Noun+A3pl+P3sg+Nom
bırakmanız	bırak+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Nom
kestiğinizde	kes+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
yapıştırmak	yapış+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
hücresini	hücre+Noun+A3sg+P3sg+Acc
formülün	formül+Noun+A3sg+Pnon+Gen
başvuruları	başvuru+Noun+A3pl+Pnon+Acc
kopyaladığınızda	kopyala+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
karakterlerin	karakter+Noun+A3pl+Pnon+Gen
içeriğini	içerik+Noun+A3sg+P3sg+Acc
değerini	değer+Noun+A3sg+P3sg+Acc
içeriğinin	içerik+Noun+A3sg+P3sg+Gen
temizlenmesi	temizle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
formülleri	formül+Noun+A3pl+Pnon+Acc
biçimlendirmeyi	biçim+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
uygulamak	uygula+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
aralığını	aralık+Noun+A3sg+P3sg+Acc
seçimini	seçim+Noun+A3sg+P3sg+Acc
arama	ara+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
aralığında	aralık+Noun+A3sg+P3sg+Loc
aralığı	aralık+Noun+A3sg+P3sg+Nom
harflerin	harf+Noun+A3pl+Pnon+Gen
kısayol	kısayol+Noun+A3sg+Pnon+Nom
menüsünden	menü+Noun+A3sg+P3sg+Abl
başvurularını	başvuru+Noun+A3pl+P3sg+Acc
yüklemenizin	yükle+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Gen
sihirbaz	sihirbaz+Noun+A3sg+Pnon+Nom
isteminde	istem+Noun+A3sg+P3sg+Loc
sitenizin	site+Noun+A3sg+P2pl+Gen
sürüme	sürüm+Noun+A3sg+Pnon+Dat
sürümünüz	sürüm+Noun+A3sg+P2pl+Nom
taşındığını	taşı+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
doğrulamak	doğrula+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
yüklemeyi	yükle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
denetlemeniz	denetle+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Nom
kaldırmanızı	kal+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P2pl+Acc
veritabanlarını	veritabanı+Noun+A3pl+P3pl+Acc
gereksinimlerinize	gereksinim+Noun+A3pl+P2pl+Dat
istekleri	istek+Noun+A3pl+P3pl+Nom
siteyi	site+Noun+A3sg+Pnon+Acc
yükseltmediğinize	yüksel+Verb^DB+Verb+Caus+Neg^DB+Noun+PastPart+A3sg+P2pl+Dat
sitenin	site+Noun+A3sg+Pnon+Gen
sürümüne	sürüm+Noun+A3sg+P3sg+Dat
yüklemenin	yükle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
yükseltmesi	yüksel+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
yüklemeler	yükle+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
saklama	sakla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
yapılandırmanın	yapı+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
etmenleri	etmen+Noun+A3pl+P3sg+Nom
bileşenler	bileş+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
tanımlayabileceğiniz	tanımla+Verb+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P2pl+Nom
istisnası	istisna+Noun+A3sg+P3sg+Nom
bileşenleri	bileş+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Acc
sihirbazını	sihirbaz+Noun+A3sg+P3sg+Acc
yapılandırmayla	yapı+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Ins
toplamanız	topla+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Nom
sihirbazı	sihirbaz+Noun+A3sg+P3sg+Nom
kutusunun	kutu+Noun+A3sg+P3sg+Gen
özelliğinde	özellik+Noun+A3sg+P3sg+Loc
dil	dil+Noun+A3sg+Pnon+Nom
aramaların	ara+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Gen
başlığın	başlık+Noun+A3sg+Pnon+Gen
derlemeyi	derle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
derlemelerin	derle+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Gen
dosyaların	dosya+Noun+A3pl+Pnon+Gen
dosyalarınızı	dosya+Noun+A3pl+P2pl+Acc
gruplandırdığınızda	grup+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
bölmesinin	bölme+Noun+A3sg+P3sg+Gen
sürücünün	sürücü+Noun+A3sg+Pnon+Gen
değiştirmeye	değiş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
çalıştığınız	çalış+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Nom
kullanımda	kullanım+Noun+A3sg+Pnon+Loc
konum	konum+Noun+A3sg+Pnon+Nom
konumunuzu	konum+Noun+A3sg+P2pl+Acc
üçten	üç+Num+Card^DB+Noun+Zero+A3sg+Pnon+Abl
komutunuzu	komut+Noun+A3sg+P2pl+Acc
aldığınızda	al+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
bağladığınızda	bağla+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
kurduğunuzda	kur+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
olasılıkla	olası+Adj^DB+Noun+Ness+A3sg+Pnon+Ins
yazıcının	yaz+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Gen
mürekkeple	mürekkep+Noun+A3sg+Pnon+Ins
yazdırdığını	yaz+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
kopyaları	kopya+Noun+A3pl+P3sg+Nom
yazıcıya	yaz+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Dat
yazıcınızın	yaz+Verb+Pos^DB+Noun+Agt+A3sg+P2pl+Gen
tepsisi	tepsi+Noun+A3sg+P3sg+Nom
boyutuna	boyut+Noun+A3sg+P3sg+Dat
yazdırma	yaz+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
menü	menü+Noun+A3sg+Pnon+Nom
yazıcıyı	yaz+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Acc
sıkışması	sıkış+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
yükseltmeyi	yüksel+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
sürümün	sürüm+Noun+A3sg+Pnon+Gen
yedeğini	yedek+Noun+A3sg+P3sg+Acc
kontrole	kontrol+Noun+A3sg+Pnon+Dat
ihtiyaçlarınıza	ihtiyaç+Noun+A3pl+P2pl+Dat
talepleri	talep+Noun+A3pl+Pnon+Acc
tamamladıktan	tamamla+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
hatayla	hata+Noun+A3sg+Pnon+Ins
karşılaşıldığında	karşılaş+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
kodu	kod+Noun+A3sg+Pnon+Acc
ekranını	ekran+Noun+A3sg+P3sg+Acc
çıktığınızda	çık+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
yaklaşım	yaklaşım+Noun+A3sg+Pnon+Nom
modunda	mod+Noun+A3sg+P3sg+Loc
sunucuyu	sun+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Acc
yüklenmenize	yükle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P2pl+Dat
veritabanına	veritabanı+Noun+A3sg+P3sg+Dat
kaldırıldığında	kal+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
sihirbazından	sihirbaz+Noun+A3sg+P3sg+Abl
fikrimi	fikir+Noun+A3sg+P1sg+Acc
işaretlediğimde	işaretle+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Loc
karakterlere	karakter+Noun+A3pl+Pnon+Dat
adın	ad+Noun+A3sg+Pnon+Gen
karakteri	karakter+Noun+A3sg+Pnon+Acc
formülünü	formül+Noun+A3sg+P3sg+Acc
hesaplamalar	hesapla+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
formül	formül+Noun+A3sg+Pnon+Nom
formülüyle	formül+Noun+A3sg+P3sg+Ins
derecelendirme	derece+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
oyunlara	oyun+Noun+A3pl+Pnon+Dat
kullanımını	kullanım+Noun+A3sg+P3sg+Acc
çalıştırmalarını	çalış+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P3pl+Acc
ağda	ağ+Noun+A3sg+Pnon+Loc
dosyalarla	dosya+Noun+A3pl+Pnon+Ins
kopyası	kopya+Noun+A3sg+P3sg+Nom
kurulduğunda	kur+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
kopya	kopya+Noun+A3sg+Pnon+Nom
aşağıdakileri	aşağı+Noun+A3sg+Pnon+Loc^DB+Adj+Rel^DB+Noun+Zero+A3pl+Pnon+Acc
bölmesine	bölme+Noun+A3sg+P3sg+Dat
kopyasıyla	kopya+Noun+A3sg+P3sg+Ins
dosyayla	dosya+Noun+A3sg+Pnon+Ins
kesintilere	kesinti+Noun+A3pl+Pnon+Dat
sürümlerinde	sürüm+Noun+A3pl+P3sg+Loc
ağımı	ağım+Noun+A3sg+P3sg+Nom
farklar	fark+Noun+A3pl+Pnon+Nom
bilgisayarınızdan	bilgisayar+Noun+A3sg+P2pl+Abl
bilgisayarlarını	bilgisayar+Noun+A3pl+P3pl+Acc
aygıtlarını	aygıt+Noun+A3pl+P3sg+Acc
aygıtlara	aygıt+Noun+A3pl+Pnon+Dat
erişebildiğiniz	eriş+Verb+Pos^DB+Verb+Able^DB+Noun+PastPart+A3sg+P2pl+Nom
kodunuzu	kod+Noun+A3sg+P2pl+Acc
kodlarınızı	kod+Noun+A3pl+P2pl+Acc
yazmanızı	yaz+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Acc
oluşturmanızı	oluş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P2pl+Acc
konumla	konum+Noun+A3sg+Pnon+Ins
belirlemenizi	belirle+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Acc
sağlayıcılarını	sağla+Verb+Pos^DB+Noun+Agt+A3pl+P3sg+Acc
numaralarının	numara+Noun+A3pl+P3sg+Gen
aranması	ara+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
şirketinize	şirket+Noun+A3sg+P2pl+Dat
modemin	modem+Noun+A3sg+Pnon+Gen
bağlanmaya	bağla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
düğmesinin	düğme+Noun+A3sg+P3sg+Gen
bağdaştırıcınızda	bağdaş+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3sg+P2pl+Loc
gizlendiğinde	gizle+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
uyguladığınızda	uygula+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Loc
bölgelerinde	bölge+Noun+A3pl+P3sg+Loc
kaynağıyla	kaynak+Noun+A3sg+P3sg+Ins
alıncaya	al+Verb+Pos^DB+Adverb+When^DB+Noun+Zero+A3sg+Pnon+Dat
etiketinin	etiket+Noun+A3sg+P3sg+Gen
etiketini	etiket+Noun+A3sg+P3sg+Acc
işaretçiyi	işaret+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Acc
işaretçi	işaret+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom
görüntünün	görüntü+Noun+A3sg+Pnon+Gen
işleviyle	işlev+Noun+A3sg+P3sg+Ins
düzeye	düzey+Noun+A3sg+Pnon+Dat
unsurları	unsur+Noun+A3pl+Pnon+Acc
aktarılacağını	aktar+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
kullanılanlar	kullan+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
disket	disket+Noun+A3sg+Pnon+Nom
kullanılamadığını	kullan+Verb^DB+Verb+Pass^DB+Verb+Able+Neg^DB+Noun+PastPart+A3sg+P3sg+Acc
unsurlar	unsur+Noun+A3pl+Pnon+Nom
aktarım	aktar+Noun+A3sg+P1sg+Nom
aktardıktan	aktar+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
medyamda	medya+Noun+A3sg+P1sg+Loc
görüntülenmemesini	görüntüle+Verb^DB+Verb+Pass+Neg^DB+Noun+Inf2+A3sg+P3sg+Acc
noktasından	nokta+Noun+A3sg+P3sg+Abl
kablosunu	kablo+Noun+A3sg+P3sg+Acc
girişe	gir+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Dat
yapacağınıza	yap+Verb+Pos^DB+Noun+FutPart+A3sg+P2pl+Dat
talimatlar	talimat+Noun+A3pl+Pnon+Nom
televizyonunuzun	televizyon+Noun+A3sg+P2pl+Gen
kılavuzuna	kılavuz+Noun+A3sg+P3sg+Dat
gösterisinde	gösteri+Noun+A3sg+P3sg+Loc
resimleri	resim+Noun+A3pl+Pnon+Acc
tamamladığımda	tamamla+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Loc
doldurma	dol+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
efektini	efekt+Noun+A3sg+P3sg+Acc
geçirme	geç+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
sormaması	sor+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
içeriğe	içerik+Noun+A3sg+Pnon+Dat
seçmenin	seç+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
biçimlendirmeye	biçim+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
profilini	profil+Noun+A3sg+P3sg+Acc
biçimlendirilmesi	biçim+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
bilgisayarıma	bilgisayar+Noun+A3sg+P1sg+Dat
güncelleştirmenin	güncel+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
soruna	sorun+Noun+A3sg+Pnon+Dat
gerekmediğinden	gerek+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Abl
başlatmanız	başla+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P2pl+Nom
güncelleştirmeleri	güncel+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3pl+Pnon+Acc
yüklemesini	yükle+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
olmayanları	ol+Verb+Neg^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Acc
notunda	not+Noun+A3sg+P3sg+Loc
katılımcı	katılımcı+Noun+A3sg+Pnon+Nom
katılımcıların	katılımcı+Noun+A3pl+Pnon+Gen
notlarında	not+Noun+A3pl+P3sg+Loc
değişikliklerden	değişik+Adj^DB+Noun+Ness+A3pl+Pnon+Abl
bağlantınızı	bağlantı+Noun+A3sg+P2pl+Acc
öğemin	öğe+Noun+A3sg+P1sg+Gen
bilgisayarlarında	bilgisayar+Noun+A3pl+P3pl+Loc
görüneceğini	görün+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
masaüstünüzün	masaüstü+Adj^DB+Noun+Zero+A3sg+P2pl+Gen
görüntüsünü	görüntü+Noun+A3sg+P3sg+Acc
masaüstünü	masaüstü+Adj^DB+Noun+Zero+A3sg+P2sg+Acc
görüntülerin	görüntü+Noun+A3pl+Pnon+Gen
paylaştığınız	paylaş+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Nom
notunu	not+Noun+A3sg+P3sg+Acc
kaydettikten	kaydet+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
yollamasına	yolla+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
