hafta	hafta+Noun+A3sg+Pnon+Nom
fanlarım	fan+Noun+A3pl+P1sg+Nom
akım	akım+Noun+A3sg+Pnon+Nom
moronu	moron+Noun+A3sg+P3sg+Nom
salaklıkta	salak+Adj^DB+Noun+Ness+A3sg+Pnon+Loc
şovun	şov+Noun+A3sg+Pnon+Gen
uyanmayanlar	uyan+Verb+Neg^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
ekibinden	ekip+Noun+A3sg+P3sg+Abl
bandını	bant+Noun+A3sg+P3sg+Acc
haberciler	haberci+Noun+A3pl+Pnon+Nom
sorulduğunda	sor+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
hatun	hatun+Noun+A3sg+Pnon+Nom
gay	gay+Noun+A3sg+Pnon+Nom
şarkıcı	şarkıcı+Noun+A3sg+Pnon+Nom
konuklara	konuk+Noun+A3pl+Pnon+Dat
çağırdığı	çağır+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
konuklarla	konuk+Noun+A3pl+Pnon+Ins
konuşabilmek	konuş+Verb+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
konukla	konuk+Noun+A3sg+Pnon+Ins
tabu	tabu+Noun+A3sg+Pnon+Nom
tiyatrocular	tiyatrocu+Noun+A3pl+Pnon+Nom
dinlediklerinde	dinle+Verb+Pos^DB+Noun+PastPart+A3sg+P3pl+Loc
korktuklarını	kork+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Acc
görmüşlüğü	gör+Verb+Pos^DB+Adj+NarrPart^DB+Noun+Ness+A3sg+P3sg+Nom
zekamız	zeka+Noun+A3sg+P1pl+Nom
yeteneğimiz	yetenek+Noun+A3sg+P1pl+Nom
testlerden	test+Noun+A3pl+Pnon+Abl
puzzle	puzzle+Noun+A3sg+Pnon+Nom
bütünü	bütün+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
yönlendirdiğini	yön+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
paslaştıklarını	paslaş+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Acc
ortaoyunu	ortaoyunu+Noun+A3sg+P3sg+Nom
mastır	mastır+Noun+A3sg+Pnon+Nom
oyunlarda	oyun+Noun+A3pl+Pnon+Loc
tutuşma	tutuş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
kabiliyetlisi	kabiliyet+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3sg+Nom
gördükleriniz	gör+Verb+Pos^DB+Noun+PastPart+A3pl+P2pl+Nom
yirmisi	yirmi+Num+Card^DB+Noun+Zero+A3sg+P3sg+Nom
pazartesiden	pazartesi+Noun+A3sg+Pnon+Abl
yorumcusu	yorumcu+Noun+A3sg+P3sg+Nom
kucağını	kucak+Noun+A3sg+P3sg+Acc
kaynaklarda	kaynak+Noun+A3pl+Pnon+Loc
ustanın	usta+Noun+A3sg+Pnon+Gen
dehâsı	deha+Noun+A3sg+P3sg+Nom
kucağında	kucak+Noun+A3sg+P3sg+Loc
hikâyeyi	hikaye+Noun+A3sg+Pnon+Acc
asırdan	asır+Noun+A3sg+Pnon+Abl
gezisini	gezi+Noun+A3sg+P3sg+Acc
başkentini	başkent+Noun+A3sg+P3sg+Acc
istilâ	istila+Noun+A3sg+Pnon+Nom
terden	ter+Noun+A3sg+Pnon+Abl
mucizenin	mucize+Noun+A3sg+Pnon+Gen
gerçekleşmesini	gerçek+Adj^DB+Verb+Become+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
koruyucusunun	koru+Verb+Pos^DB+Noun+Agt+A3sg+P3sg+Gen
yapabildiği	yap+Verb+Pos^DB+Verb+Able^DB+Noun+PastPart+A3sg+P3sg+Nom
zorlukla	zor+Adj^DB+Noun+Ness+A3sg+Pnon+Ins
anlattıklarımızı	anla+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3pl+P1pl+Acc
belgeden	belge+Noun+A3sg+Pnon+Abl
tablolarıyla	tablo+Noun+A3pl+P3sg+Ins
esrar	esrar+Noun+A3sg+Pnon+Nom
ölümünü	ölüm+Noun+A3sg+P3sg+Acc
tarihçiler	tarihçi+Noun+A3pl+Pnon+Nom
bozulduğunu	boz+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
sanatçının	sanatçı+Noun+A3sg+Pnon+Gen
hizmetkârlarını	hizmetkar+Noun+A3pl+P3sg+Acc
ressamı	ressam+Noun+A3sg+P3sg+Nom
ziyaretlerde	ziyaret+Noun+A3pl+Pnon+Loc
krala	kral+Noun+A3sg+Pnon+Dat
gücendirdiği	gücen+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
cezalandırıldığını	ceza+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
dostuna	dost+Noun+A3sg+P3sg+Dat
diğeriyle	diğer+Adj^DB+Noun+Zero+A3sg+P3sg+Ins
sevgilisini	sevgi+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3sg+Acc
söylentileri	söylenti+Noun+A3pl+Pnon+Acc
çıkışını	çık+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Acc
zihinleri	zihin+Noun+A3pl+Pnon+Acc
mezardan	mezar+Noun+A3sg+Pnon+Abl
mezarın	mezar+Noun+A3sg+Pnon+Gen
rumuzları	rumuz+Noun+A3pl+P3pl+Nom
simgelediği	simgele+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
dâhinin	dahi+Noun+A3sg+Pnon+Gen
iskeletin	iskelet+Noun+A3sg+Pnon+Gen
müttefikleri	müttefik+Adj^DB+Noun+Zero+A3pl+P3sg+Nom
mezarını	mezar+Noun+A3sg+P3sg+Acc
iskeletini	iskelet+Noun+A3sg+P3sg+Acc
kontu	kont+Noun+A3sg+P3sg+Nom
mezarının	mezar+Noun+A3sg+P3sg+Gen
sırlarla	sır+Noun+A3pl+Pnon+Ins
büyükannesi	büyükanne+Noun+A3sg+P3sg+Nom
büyükbabasının	büyükbaba+Noun+A3sg+P3sg+Gen
heykeltraşı	heykeltraş+Noun+A3sg+P3sg+Nom
atölyesine	atölye+Noun+A3sg+P3sg+Dat
sanatının	sanat+Noun+A3sg+P3sg+Gen
patronunun	patron+Noun+A3sg+P3sg+Gen
şaheserinin	şaheser+Noun+A3sg+P3sg+Gen
yaratıcısının	yara+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3sg+P3sg+Gen
anlatılanların	anla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Gen
yakıştırmalardan	yakış+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3pl+Pnon+Abl
eserleriyle	eser+Noun+A3pl+P3sg+Ins
tüketimi	tüketim+Noun+A3sg+P3sg+Nom
önceye	önce+Postp+PCAbl^DB+Noun+Zero+A3sg+Pnon+Dat
hektardan	hektar+Noun+A3sg+Pnon+Abl
yetiştiricisi	yetiş+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3sg+P3sg+Nom
bağcılık	bağcı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
atılımlarla	atılım+Noun+A3pl+Pnon+Ins
tüketiminin	tüketim+Noun+A3sg+P3sg+Gen
gerçekleştirememesine	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Able+Neg^DB+Noun+Inf2+A3sg+P3sg+Dat
şarapların	şarap+Noun+A3pl+P2sg+Nom
edilebileceği	et+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Nom
desteğiyle	destek+Noun+A3sg+P3sg+Ins
şaraplık	şarap+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
oranın	ora+Noun+A3sg+Pnon+Gen
hobi	hobi+Noun+A3sg+Pnon+Nom
başlamasıyla	başla+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Ins
yetiştirmeye	yetiş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
sınırlamanın	sınırla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
bağcılığa	bağcı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
hektarlık	hektar+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
tüketimini	tüketim+Noun+A3sg+P3sg+Acc
artırmanın	art+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
ihracatının	ihracat+Noun+A3sg+P3sg+Gen
artmasında	art+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Loc
litreyle	litre+Noun+A3sg+Pnon+Ins
litreyi	litre+Noun+A3sg+Pnon+Acc
tüketimin	tüketim+Noun+A3sg+Pnon+Gen
olmamasından	ol+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Abl
litreye	litre+Noun+A3sg+Pnon+Dat
hedefin	hedef+Noun+A3sg+Pnon+Gen
özellişterilmesiyle	özellişterilme+Noun+A3sg+P3sg+Ins
litreden	litre+Noun+A3sg+Pnon+Abl
tüketilmeye	tüket+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
tahtı	taht+Noun+A3sg+P3sg+Nom
üretiminin	üretim+Noun+A3sg+P3sg+Gen
kalacağının	kal+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Gen
bağcılıkta	bağcı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Loc
olunamamasından	ol+Verb^DB+Verb+Pass^DB+Verb+Able+Neg^DB+Noun+Inf2+A3sg+P3sg+Abl
yapadığınız	yapadığ+Noun+A3sg+P2pl+Nom
şarapçılığı	şarapçı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
teşviğiyle	teşvik+Noun+A3sg+P3sg+Ins
ihracatlarını	ihracat+Noun+A3pl+P3sg+Acc
şarapcılık	şarapçı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
gelişeceğine	geliş+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Dat
artmamasında	art+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Loc
toprakta	toprak+Noun+A3sg+Pnon+Loc
şarapçılık	şarapçı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
başlandığını	başla+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
üretmeye	üre+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
üzümlerin	üzüm+Noun+A3pl+Pnon+Gen
platform	platform+Noun+A3sg+Pnon+Nom
ilerlemesinin	ilerle+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Gen
büyümesini	büyü+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
artmasıyla	art+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Ins
hızlanacağını	hız+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
açılmaya	aç+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
azası	az+Verb+Pos^DB+Noun+FeelLike+A3sg+Pnon+Nom
çiftçileri	çift+Adj^DB+Noun+Agt+A3sg+P3pl+Nom
teşviklerimizle	teşvik+Noun+A3pl+P1pl+Ins
şarapçılıkta	şarapçı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Loc
açılmak	aç+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
kaliteyi	kalite+Noun+A3sg+Pnon+Acc
taşeron	taşeron+Noun+A3sg+Pnon+Nom
üzümleriyle	üzüm+Noun+A3pl+P3sg+Ins
dönümde	dönüm+Noun+A3sg+Pnon+Loc
dönümü	dönüm+Noun+A3sg+P3sg+Nom
araziyi	arazi+Noun+A3sg+Pnon+Acc
beklenmesi	bekle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
üzümün	üzüm+Noun+A3sg+Pnon+Gen
bağdan	bağ+Noun+A3sg+Pnon+Abl
araziniz	arazi+Noun+A3sg+P2pl+Nom
arazinizi	arazi+Noun+A3sg+P2pl+Acc
çeşidinin	çeşit+Noun+A3sg+P3sg+Gen
üzümden	üzüm+Noun+A3sg+Pnon+Abl
şarapcılığa	şarapçı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
önemin	önem+Noun+A3sg+Pnon+Gen
gezimin	gezim+Noun+A3sg+Pnon+Gen
lezzet	lezzet+Noun+A3sg+Pnon+Nom
maratonu	maraton+Noun+A3sg+P3sg+Nom
lezzetleri	lezzet+Noun+A3pl+P3sg+Nom
gezimizin	gez+Noun+A3sg+P1pl+Gen
geçeceği	geç+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
otoyol	otoyol+Noun+A3sg+Pnon+Nom
uzantılarında	uzantı+Noun+A3pl+P3sg+Loc
manzaralar	manzara+Noun+A3pl+Pnon+Nom
kazasını	kaza+Noun+A3sg+P3sg+Acc
minibüsü	minibüs+Noun+A3sg+P3sg+Nom
yoğurdundan	yoğurt+Noun+A3sg+P3sg+Abl
makbule	makbul+Adj^DB+Noun+Zero+A3sg+Pnon+Dat
pide	pide+Noun+A3sg+Pnon+Nom
şişler	şiş+Noun+A3pl+Pnon+Nom
kekik	kekik+Noun+A3sg+Pnon+Nom
kuzuların	kuzu+Noun+A3pl+Pnon+Gen
tabaktakiler	tabak+Noun+A3sg+Pnon+Loc^DB+Adj+Rel^DB+Noun+Zero+A3pl+Pnon+Nom
tabaklar	tabak+Noun+A3pl+Pnon+Nom
şişlerin	şiş+Noun+A3pl+Pnon+Gen
çığrından	çığır+Noun+A3sg+P2sg+Abl
kabuklarıyla	kabuk+Noun+A3pl+P3sg+Ins
soğanlar	soğan+Noun+A3pl+Pnon+Nom
yumruk	yumruk+Noun+A3sg+Pnon+Nom
darbesiyle	darbe+Noun+A3sg+P3sg+Ins
parçaya	parça+Noun+A3sg+Pnon+Dat
tabağa	tabak+Noun+A3sg+Pnon+Dat
nar	nar+Noun+A3sg+Pnon+Nom
ekşisi	ekşi+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
sofraya	sofra+Noun+A3sg+Pnon+Dat
tesislerinden	tesis+Noun+A3pl+P3sg+Abl
ayrıldığımızda	ayır+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P1pl+Loc
çantalarımızı	çanta+Noun+A3pl+P1pl+Acc
karnımızın	karın+Noun+A3sg+P1pl+Gen
yediklerimizin	ye+Verb+Pos^DB+Noun+PastPart+A3pl+P1pl+Gen
açıklamalarla	açıkla+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Ins
tabakların	tabak+Noun+A3pl+Pnon+Gen
kebab	kebap+Noun+A3sg+Pnon+Nom
yoğurt	yoğurt+Noun+A3sg+Pnon+Nom
sütünden	süt+Noun+A3sg+P3sg+Abl
köfte	köfte+Noun+A3sg+Pnon+Nom
kıymasından	kıy+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Abl
ekşisiyle	ekşi+Adj^DB+Noun+Zero+A3sg+P3sg+Ins
köfteler	köfte+Noun+A3pl+Pnon+Nom
hindi	hindi+Noun+A3sg+Pnon+Nom
mumbar	mumbar+Noun+A3sg+Pnon+Nom
niyetine	niyet+Noun+A3sg+P3sg+Dat
fırına	fırın+Noun+A3sg+Pnon+Dat
yemeden	ye+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
sokaklarına	sokak+Noun+A3pl+P3sg+Dat
dondurmalarının	don+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3pl+P3sg+Gen
masalara	masa+Noun+A3pl+Pnon+Dat
dondurmasının	dondurma+Noun+A3sg+P3sg+Gen
kuyruğunda	kuyruk+Noun+A3sg+P3sg+Loc
bekleşenleri	bekle+Verb^DB+Verb+Recip+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+P3sg+Nom
katında	kat+Noun+A3sg+P3sg+Loc
pastanede	pastane+Noun+A3sg+Pnon+Loc
köründe	kör+Noun+A3sg+P3sg+Loc
uğramayacağını	uğra+Verb+Neg^DB+Noun+FutPart+A3sg+P3sg+Acc
gülümsemekle	gülümse+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
pastanenin	pastane+Noun+A3sg+Pnon+Gen
çoluk	çoluk+Noun+A3sg+Pnon+Nom
dondurmaları	don+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3pl+P3pl+Nom
yiyenlerin	ye+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Gen
serüvenine	serüven+Noun+A3sg+P3sg+Dat
pilavı	pilav+Noun+A3sg+Pnon+Acc
mercimek	mercimek+Noun+A3sg+Pnon+Nom
köftesi	köfte+Noun+A3sg+P3sg+Nom
pilav	pilav+Noun+A3sg+Pnon+Nom
kabağı	kabak+Noun+A3sg+P3sg+Nom
kurufasulye	kurufasulye+Noun+A3sg+Pnon+Nom
bulgur	bulgur+Noun+A3sg+Pnon+Nom
pazı	pazı+Noun+A3sg+Pnon+Nom
cacığı	cacık+Noun+A3sg+P3sg+Nom
sulusu	su+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3sg+Nom
yemeklerin	yemek+Noun+A3pl+Pnon+Gen
kadayıf	kadayıf+Noun+A3sg+Pnon+Nom
çeşitleri	çeşit+Noun+A3pl+P3sg+Nom
kahvesi	kahve+Noun+A3sg+P3sg+Nom
çorbalar	çorba+Noun+A3pl+Pnon+Nom
yarma	yar+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
yağda	yağ+Noun+A3sg+Pnon+Loc
yufka	yufka+Noun+A3sg+Pnon+Nom
bulamaç	bulamaç+Noun+A3sg+Pnon+Nom
lepesi	lepe+Noun+A3sg+P3sg+Nom
yarmanın	yar+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
elek	elek+Noun+A3sg+Pnon+Nom
kalanları	kal+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+P3pl+Nom
pıt	pıt+Noun+A3sg+Pnon+Nom
lapası	lapa+Noun+A3sg+P3sg+Nom
pekmezle	pekmez+Noun+A3sg+Pnon+Ins
kardeşlerin	kardeş+Noun+A3pl+Pnon+Gen
çeşitlerinde	çeşit+Noun+A3pl+P3sg+Loc
üzümlerinin	üzüm+Noun+A3pl+P3sg+Gen
lezzetini	lezzet+Noun+A3sg+P3sg+Acc
üzümle	üzüm+Noun+A3sg+Pnon+Ins
incirlerin	incir+Noun+A3pl+Pnon+Gen
damladığını	damla+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
fırtınasından	fırtına+Noun+A3sg+P3sg+Abl
rejime	rejim+Noun+A3sg+Pnon+Dat
gireceğimin	gir+Verb+Pos^DB+Noun+FutPart+A3sg+P1sg+Gen
damakta	damak+Noun+A3sg+Pnon+Loc
tutsağı	tutsak+Noun+A3sg+P3sg+Nom
istila	istila+Noun+A3sg+Pnon+Nom
ümitlerini	ümit+Noun+A3pl+P3sg+Acc
vadilerin	vadi+Noun+A3pl+Pnon+Gen
kabilelere	kabile+Noun+A3pl+Pnon+Dat
yurtlarının	yurt+Noun+A3pl+P3sg+Gen
rezervasyonunda	rezervasyon+Noun+A3sg+P3sg+Loc
eyaletleri	eyalet+Noun+A3pl+P3sg+Nom
öyküyü	öykü+Noun+A3sg+Pnon+Acc
coğrafyalarda	coğrafya+Noun+A3pl+Pnon+Loc
filimlerinin	filim+Noun+A3pl+P3sg+Gen
çocukluğunuzda	çocukluk+Noun+A3sg+P2pl+Loc
tanıştığınız	tanış+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Nom
kahramanların	kahraman+Adj^DB+Noun+Zero+A3pl+Pnon+Gen
atmanızı	at+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Acc
almakta	al+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
oluşumun	oluşum+Noun+A3sg+Pnon+Gen
atlar	at+Noun+A3pl+Pnon+Nom
inekler	inek+Noun+A3pl+Pnon+Nom
ineklerin	inek+Noun+A3pl+Pnon+Gen
tasmalarda	tasma+Noun+A3pl+Pnon+Loc
kartlarda	kart+Noun+A3pl+Pnon+Loc
tasmalarla	tasma+Noun+A3pl+Pnon+Ins
dikkatimizi	dikkat+Noun+A3sg+P1pl+Acc
kimliklendirme	kimlik+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
buzağılara	buzağı+Noun+A3pl+Pnon+Dat
numaraların	numara+Noun+A3pl+Pnon+Gen
koduyla	kod+Noun+A3sg+P3sg+Ins
soyağacına	soyağacı+Noun+A3sg+P3sg+Dat
atlarda	at+Noun+A3pl+Pnon+Loc
kedilerde	kedi+Noun+A3pl+Pnon+Loc
ineğe	inek+Noun+A3sg+Pnon+Dat
ibaresi	ibare+Noun+A3sg+P3sg+Nom
sağım	sağım+Noun+A3sg+Pnon+Nom
etiketlere	etiket+Noun+A3pl+Pnon+Dat
tasmalar	tasma+Noun+A3pl+Pnon+Nom
takibi	takip+Noun+A3sg+P3sg+Nom
tedavileri	tedavi+Noun+A3pl+P3sg+Nom
verimi	verim+Noun+A3sg+P3sg+Nom
ısısı	ısı+Noun+A3sg+P3sg+Nom
doğurabileceği	doğ+Verb^DB+Verb+Caus+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Nom
ineğin	inek+Noun+A3sg+Pnon+Gen
sağıldığı	sağ+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
ilçede	ilçe+Noun+A3sg+Pnon+Loc
çiftçiliğe	çift+Adj^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
mandırada	mandıra+Noun+A3sg+Pnon+Loc
gübre	gübre+Noun+A3sg+Pnon+Nom
tesisten	tesis+Noun+A3sg+Pnon+Abl
kurulmadan	kur+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
suyuyla	su+Noun+A3sg+P3sg+Ins
metreküplük	metreküp+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
rezervi	rezerv+Noun+A3sg+P3sg+Nom
soğuklarda	soğuk+Adj^DB+Noun+Zero+A3pl+Pnon+Loc
ahırlarda	ahır+Noun+A3pl+Pnon+Loc
hayvanlarını	hayvan+Noun+A3pl+P3sg+Acc
amonyak	amonyak+Noun+A3sg+Pnon+Nom
gazı	gaz+Noun+A3sg+P3sg+Nom
solumak	solu+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
sığırları	sığır+Noun+A3pl+P3sg+Nom
verimini	verim+Noun+A3sg+P3sg+Acc
tesislerimizde	tesis+Noun+A3pl+P1pl+Loc
hayvanlarımız	hayvan+Noun+A3pl+P1pl+Nom
hekimlerin	hekim+Noun+A3pl+Pnon+Gen
sağma	sağ+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
makinelerine	makine+Noun+A3pl+P3sg+Dat
tasmaları	tasma+Noun+A3pl+P3sg+Nom
sütler	süt+Noun+A3pl+Pnon+Nom
değmeden	değ+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
tanklarda	tank+Noun+A3pl+Pnon+Loc
ısıya	ısı+Noun+A3sg+Pnon+Dat
düşürüldükten	düş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
satıldığını	sat+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
açığını	açık+Adj^DB+Noun+Zero+A3sg+P3sg+Acc
sütü	süt+Noun+A3sg+P3sg+Nom
tesisimizi	tesis+Noun+A3sg+P1pl+Acc
yöre	yöre+Noun+A3sg+Pnon+Nom
halkını	halk+Noun+A3sg+P3sg+Acc
hayvancılığa	hayvan+Adj^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
dekar	dekar+Noun+A3sg+Pnon+Nom
homojen	homojen+Noun+A3sg+Pnon+Nom
nakli	nakil+Noun+A3sg+P3sg+Nom
gübreleri	gübre+Noun+A3pl+P3sg+Nom
ızgaralar	ızgara+Noun+A3pl+Pnon+Nom
gübreler	gübre+Noun+A3pl+Pnon+Nom
hattıyla	hat+Noun+A3sg+P3sg+Ins
sulamasında	sula+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Loc
cüzdanları	cüzdan+Noun+A3pl+P3pl+Nom
doğduğunda	doğ+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
yetiştiricileri	yetiş+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3pl+P3sg+Nom
sığırı	sığır+Noun+A3sg+P3sg+Nom
soy	soy+Noun+A3sg+Pnon+Nom
tasmasına	tasma+Noun+A3sg+P3sg+Dat
kayıtlarda	kayıt+Noun+A3pl+Pnon+Loc
tasmasında	tasma+Noun+A3sg+P3sg+Loc
periodlarla	periodlar+Noun+A3sg+Pnon+Ins
sağılabileceği	sağ+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Nom
standartında	standartın+Noun+A3sg+Pnon+Loc
yitirmeden	yit+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
tankerlerine	tanker+Noun+A3pl+P3sg+Dat
spermlerle	sperm+Noun+A3pl+Pnon+Ins
buzağılar	buzağı+Noun+A3pl+Pnon+Nom
barınmaya	barın+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
kesilme	kes+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
dönemlerine	dönem+Noun+A3pl+P3sg+Dat
annelerinden	anne+Noun+A3pl+P3sg+Abl
ahırlara	ahır+Noun+A3pl+Pnon+Dat
duyurmaya	duyur+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
giyeceğine	giy+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Dat
filmlerde	film+Noun+A3pl+Pnon+Loc
olağandışı	olağandışı+Noun+A3sg+P3sg+Nom
çevremizde	çevre+Noun+A3sg+P1pl+Loc
böyleleri	böyle+Adj^DB+Noun+Zero+A3pl+P3pl+Nom
ulaşabilme	ulaş+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Nom
vitrinleri	vitrin+Noun+A3pl+P3sg+Nom
karpuzdan	karpuz+Noun+A3sg+Pnon+Abl
üyelerimize	üye+Noun+A3pl+P1pl+Dat
elektroniği	elektronik+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
malzemesinden	malzeme+Noun+A3sg+P3sg+Abl
siparişini	sipariş+Noun+A3sg+P3sg+Acc
siparişin	sipariş+Noun+A3sg+Pnon+Gen
çıkmadığını	çık+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Acc
internetten	internet+Noun+A3sg+Pnon+Abl
arıza	arıza+Noun+A3sg+Pnon+Nom
