hafta	hafta+Noun+A3sg+Pnon+Nom
sevabıyla	sevap+Noun+A3sg+P3sg+Ins
edebiyatımızda	edebiyat+Noun+A3sg+P1pl+Loc
müziğimizde	müzik+Noun+A3sg+P1pl+Loc
aşklardır	aşk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
güfteler	güfte+Noun+A3pl+Pnon+Nom
bestelerin	beste+Noun+A3pl+Pnon+Gen
ağdalı	ağda+Noun+A3sg+Pnon+Nom^DB+Adj+With
bestekárın	bestekar+Noun+A3sg+Pnon+Gen
sevgilimizin	sevgili+Noun+A3sg+P1pl+Gen
sakalları	sakal+Noun+A3pl+P3sg+Nom
halimizi	hal+Noun+A3sg+P1pl+Acc
kitaba	kitap+Noun+A3sg+Pnon+Dat
bahsi	bahis+Noun+A3sg+P3sg+Nom
makamındaki	makam+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
bestesi	beste+Noun+A3sg+P3sg+Nom
hatt	hatt+Noun+A3sg+Pnon+Nom
meh	meh+Noun+A3sg+Pnon+Nom
cemálimize	cemal+Noun+A3sg+P1pl+Dat
kemerini	kemer+Noun+A3sg+P2sg+Acc
gerdanına	gerdan+Noun+A3sg+P3sg+Dat
yortu	yortu+Noun+A3sg+Pnon+Nom
kilisesini	kilise+Noun+A3sg+P3sg+Acc
şarkısı	şarkı+Noun+A3sg+P3sg+Nom
gerdana	gerdan+Noun+A3sg+Pnon+Dat
yanağına	yanak+Noun+A3sg+P3sg+Dat
yaprağına	yaprak+Noun+A3sg+P3sg+Dat
şebnemin	şebnem+Noun+A3sg+Pnon+Gen
sakallarını	sakal+Noun+A3pl+P3sg+Acc
bulutunun	bulut+Noun+A3sg+P3sg+Gen
bahçesi	bahçe+Noun+A3sg+P3sg+Nom
zülfünden	zülüf+Noun+A3sg+P3sg+Abl
arak	arak+Noun+A3sg+Pnon+Nom
cánán	canan+Noun+A3sg+Pnon+Nom
cinsellik	cinsel+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
cinselliği	cinsel+Adj^DB+Noun+Ness+A3sg+P3sg+Nom
eşcinsel	eşcinsel+Adj
medresede	medrese+Noun+A3sg+Pnon+Loc
bilginlerinden	bilgin+Noun+A3pl+P3sg+Abl
dersler	ders+Noun+A3pl+Pnon+Nom
hocalık	hoca+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
maiyetine	maiyet+Noun+A3sg+P3sg+Dat
şeyhlik	şeyh+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
hamamda	hamam+Noun+A3sg+Pnon+Loc
álemler	alem+Noun+A3pl+Pnon+Nom
diline	dil+Noun+A3sg+P3sg+Dat
dostlarına	dost+Noun+A3pl+P3sg+Dat
rezaletlere	rezalet+Noun+A3pl+Pnon+Dat
namazı	namaz+Noun+A3sg+P3sg+Nom
mezarlığa	mezarlık+Noun+A3sg+Pnon+Dat
ithaf	ithaf+Noun+A3sg+Pnon+Nom
fasıldı	fasıl+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
nikáhlı	nikah+Noun+A3sg+Pnon+Nom^DB+Adj+With
faziletinden	fazilet+Noun+A3sg+P3sg+Abl
faydalarına	fayda+Noun+A3pl+P3sg+Dat
düşkünlerinin	düşkün+Adj^DB+Noun+Zero+A3pl+P3sg+Gen
mukayesesinden	mukayese+Noun+A3sg+P3sg+Abl
servi	servi+Noun+A3sg+Pnon+Nom
delikanlıların	delikanlı+Adj^DB+Noun+Zero+A3pl+Pnon+Gen
hoşluğuna	hoş+Adj^DB+Noun+Ness+A3sg+P3sg+Dat
hallere	hal+Noun+A3pl+Pnon+Dat
sabuna	sabun+Noun+A3sg+Pnon+Dat
kanunlara	kanun+Noun+A3pl+Pnon+Dat
serbestçe	serbest+Adj^DB+Adj+AsIf
önünüzde	ön+Noun+A3sg+P2pl+Loc
kütüphaneden	kütüphane+Noun+A3sg+Pnon+Abl
profesör	profesör+Noun+A3sg+Pnon+Nom
elyazmalarını	elyazma+Noun+A3pl+P3pl+Acc
sandıklarda	sandık+Noun+A3pl+Pnon+Loc
elyazmasını	elyazması+Noun+A3sg+P2sg+Acc
nüshası	nüsha+Noun+A3sg+P3sg+Nom
numarada	numara+Noun+A3sg+Pnon+Loc
kütüphane	kütüphane+Noun+A3sg+Pnon+Nom
değerimizi	değer+Noun+A3sg+P1pl+Acc
gazeteciliğinde	gazetecilik+Noun+A3sg+P3sg+Loc
karesine	kare+Noun+A3sg+P3sg+Dat
beyazperdedeki	beyazperde+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
tecavüzlerine	tecavüz+Noun+A3pl+P3sg+Dat
ağabey	ağabey+Noun+A3sg+Pnon+Nom
karıncanın	karınca+Noun+A3sg+Pnon+Gen
fırçasını	fırça+Noun+A3sg+P3sg+Acc
çocuğunun	çocuk+Noun+A3sg+P3sg+Gen
karamelası	karamela+Noun+A3sg+P3sg+Nom
yeğenidir	yeğen+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
besteci	besteci+Noun+A3sg+Pnon+Nom
ağabeyidir	ağabey+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
sinemadan	sinema+Noun+A3sg+Pnon+Abl
geçmişten	geçmiş+Noun+A3sg+Pnon+Abl
ufuk	ufuk+Noun+A3sg+Pnon+Nom
gelini	gelin+Noun+A3sg+P3sg+Nom
torunları	torun+Noun+A3pl+P3sg+Nom
beddualarıyla	beddua+Noun+A3pl+P3sg+Ins
bıyıklı	bıyık+Noun+A3sg+Pnon+Nom^DB+Adj+With
dişli	dişli+Noun+A3sg+Pnon+Nom
filmde	film+Noun+A3sg+Pnon+Loc
firmasında	firma+Noun+A3sg+P3sg+Loc
liradan	lira+Noun+A3sg+Pnon+Abl
izinli	izin+Noun+A3sg+Pnon+Nom^DB+Adj+With
bedduaları	beddua+Noun+A3pl+P3pl+Nom
vapuruyla	vapur+Noun+A3sg+P3sg+Ins
artistlere	artist+Noun+A3pl+Pnon+Dat
paşasıyım	paşa+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A1sg
üniformalarım	üniforma+Noun+A3pl+P1sg+Nom
paşa	paşa+Noun+A3sg+Pnon+Nom
filmimi	film+Noun+A3sg+P1sg+Acc
herifin	herif+Noun+A3sg+Pnon+Gen
doğaran	doğara+Noun+A3sg+P2sg+Nom
kunduracılık	kunduracılık+Noun+A3sg+Pnon+Nom
kovboy	kovboy+Noun+A3sg+Pnon+Nom
furyaları	furya+Noun+A3pl+P3sg+Nom
tiyatrosunun	tiyatro+Noun+A3sg+P3sg+Gen
matinesinde	matine+Noun+A3sg+P3sg+Loc
gazinolarda	gazino+Noun+A3pl+Pnon+Loc
meze	meze+Noun+A3sg+Pnon+Nom
zoruma	zor+Adj^DB+Noun+Zero+A3sg+P1sg+Dat
şirketinin	şirket+Noun+A3sg+P3sg+Gen
sorumlusuyum	sorum+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A1sg
artisti	artist+Noun+A3sg+P3sg+Nom
askerden	asker+Noun+A3sg+Pnon+Abl
terhis	terhis+Noun+A3sg+Pnon+Nom
muhabiriyim	muhabir+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A1sg
arabam	araba+Noun+A3sg+P1sg+Nom
lokantası	lokanta+Noun+A3sg+P3sg+Nom
tarifeden	tarife+Noun+A3sg+Pnon+Abl
garson	garson+Noun+A3sg+Pnon+Nom
hıyar	hıyar+Noun+A3sg+Pnon+Nom
konsomatrist	konsomatrist+Noun+A3sg+Pnon+Nom
tipinizde	tip+Noun+A3sg+P2pl+Loc
bıyıklar	bıyık+Noun+A3pl+Pnon+Nom
ısrarla	ısrar+Noun+A3sg+Pnon+Ins
bürosuna	büro+Noun+A3sg+P3sg+Dat
filmimin	film+Noun+A3sg+P1sg+Gen
takımlık	takım+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
çekiminden	çekim+Noun+A3sg+P3sg+Abl
senaryoyu	senaryo+Noun+A3sg+Pnon+Acc
rolüm	rol+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
bıçkın	bıçkın+Adj
komedyeni	komedyen+Noun+A3sg+P3sg+Nom
senelerde	sene+Noun+A3pl+Pnon+Loc
külhanbeylerinin	külhanbeyi+Noun+A3pl+P3pl+Gen
paramla	para+Noun+A3sg+P1sg+Ins
entresan	entresa+Noun+A3sg+P2sg+Nom
tentene	tentene+Noun+A3sg+Pnon+Nom
flatolu	flato+Noun+A3sg+Pnon+Nom^DB+Adj+With
bürümcek	bürümcek+Noun+A3sg+Pnon+Nom
yakada	yaka+Noun+A3sg+Pnon+Loc
yağlık	yağ+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
topuk	topuk+Noun+A3sg+Pnon+Nom
tak	tak+Noun+A3sg+Pnon+Nom
köstek	köstek+Noun+A3sg+Pnon+Nom
şakşak	şakşak+Noun+A3sg+Pnon+Nom
tesbih	teşbih+Noun+A3sg+Pnon+Nom
fes	fes+Noun+A3sg+Pnon+Nom
perçem	perçem+Noun+A3sg+Pnon+Nom
çekiminde	çekim+Noun+A3sg+P3sg+Loc
acemelik	aceme+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
provayla	prova+Noun+A3sg+Pnon+Ins
elbiselik	elbise+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
dizilerinde	dizi+Noun+A3pl+P3sg+Loc
neslimin	nesil+Noun+A3sg+P1sg+Gen
ekranlarda	ekran+Noun+A3pl+Pnon+Loc
evvelki	evvel+Noun+A3sg+Pnon+Nom^DB+Adj+Rel
dizisinde	dizi+Noun+A3sg+P3sg+Loc
mülk	mülk+Noun+A3sg+Pnon+Nom
görgüm	görgü+Noun+A3sg+P1sg+Nom
ışığını	ışık+Noun+A3sg+P3sg+Acc
sahnelerinde	sahne+Noun+A3pl+P3sg+Loc
elinin	el+Noun+A3sg+P3sg+Gen
dengesi	denge+Noun+A3sg+P3sg+Nom
sahnesinde	sahne+Noun+A3sg+P3sg+Loc
ağızla	ağız+Noun+A3sg+Pnon+Ins
kusuru	kusur+Noun+A3sg+P3sg+Nom
kontrolsüzdü	kontrol+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
arkadaşımdan	arkadaş+Noun+A3sg+P1sg+Abl
saygısızlığı	saygı+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+P3sg+Nom
sofrasında	sofra+Noun+A3sg+P3sg+Loc
kebaplarıyla	kebap+Noun+A3pl+P3sg+Ins
haha	hah+Noun+A3sg+Pnon+Dat
hihi	hih+Noun+A3sg+P3sg+Nom
konstantre	konstantre+Noun+A3sg+Pnon+Nom
saygısı	saygı+Noun+A3sg+P3sg+Nom
sette	set+Noun+A3sg+Pnon+Loc
hampalarınla	hampalarınl+Noun+A3sg+Pnon+Dat
sandviçi	sandviç+Noun+A3sg+Pnon+Acc
solculuğun	sol+Adj^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P2sg+Nom
endamı	endam+Noun+A3sg+P3sg+Nom
jönlerden	jön+Adj^DB+Noun+Zero+A3pl+Pnon+Abl
incilmez	incilmez+Noun+A3sg+Pnon+Nom
karşımdaki	karşı+Noun+A3sg+P1sg+Loc^DB+Adj+Rel
sopası	sopa+Noun+A3sg+P3sg+Nom
röportaja	röportaj+Noun+A3sg+Pnon+Dat
rezillik	rezil+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
sevgilimin	sevgili+Noun+A3sg+P1sg+Gen
hayatımdaki	hayat+Noun+A3sg+P1sg+Loc^DB+Adj+Rel
idolünün	idol+Noun+A3sg+P3sg+Gen
dandini	dandini+Noun+A3sg+Pnon+Nom
kafede	kafe+Noun+A3sg+Pnon+Loc
imdada	imdat+Noun+A3sg+Pnon+Dat
halılarının	halı+Noun+A3pl+P3sg+Gen
fenaydı	fena+Adj^DB+Verb+Zero+Past+A3sg
odalarının	oda+Noun+A3pl+P3sg+Gen
bıcır	bıcır+Noun+A3sg+Pnon+Nom
havaları	hava+Noun+A3pl+P3sg+Nom
görüntüsüyle	görüntü+Noun+A3sg+P3sg+Ins
disiplinli	disiplin+Noun+A3sg+Pnon+Nom^DB+Adj+With
setinden	set+Noun+A3sg+P3sg+Abl
sete	set+Noun+A3sg+Pnon+Dat
idolü	idol+Noun+A3sg+Pnon+Acc
dünyalar	dünya+Noun+A3pl+Pnon+Nom
bayramlar	bayram+Noun+A3pl+Pnon+Nom
laptop	laptop+Noun+A3sg+Pnon+Nom
seksiydiniz	seks+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A2pl
kısımları	kısım+Noun+A3pl+P3sg+Nom
kadınsı	kadınsı+Adj
kademe	kademe+Noun+A3sg+Pnon+Nom
aktristi	aktrist+Noun+A3sg+P3sg+Nom
önünüzdeki	ön+Noun+A3sg+P2pl+Loc^DB+Adj+Rel
havuç	havuç+Noun+A3sg+Pnon+Nom
ilgilerin	ilgi+Noun+A3pl+Pnon+Gen
üzerinizden	üzer+Noun+A3sg+P2pl+Abl
hazırlığınız	hazır+Adj^DB+Noun+Ness+A3sg+P2pl+Nom
ismimi	isim+Noun+A3sg+P1sg+Acc
dönemindeyim	dönem+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1sg
idolüsünüz	idol+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A2pl
özelliğinizle	özellik+Noun+A3sg+P2pl+Ins
va	va+Noun+A3sg+Pnon+Nom
diziden	dizi+Noun+A3sg+Pnon+Abl
zekâsı	zeka+Noun+A3sg+P3sg+Nom
hediyeyi	hediye+Noun+A3sg+Pnon+Acc
oyuncuyum	oyuncu+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
sunuculuğu	sunucu+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
gecesinden	gece+Noun+A3sg+P3sg+Abl
finallerine	final+Noun+A3pl+P3sg+Dat
provaya	prova+Noun+A3sg+Pnon+Dat
paldır	pal+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
küldürdü	küldür+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
eğlencesine	eğlence+Noun+A3sg+P3sg+Dat
adaylarından	aday+Noun+A3pl+P3pl+Abl
öyküm	öykü+Noun+A3sg+P1sg+Nom
bizimki	biz+Pron+Pers+A1pl+Pnon+Gen^DB+Pron+Rel+A3sg+Pnon+Nom
meslekle	meslek+Noun+A3sg+Pnon+Ins
erkeğiz	erkek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
güzelliğiniz	güzel+Adj^DB+Noun+Ness+A3sg+P2pl+Nom
senteziz	sentez+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
burnum	burun+Noun+A3sg+P1sg+Nom
suratım	surat+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
mezunuyum	mezun+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A1sg
sanatları	sanat+Noun+A3pl+P3sg+Nom
bölümündeyim	bölüm+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1sg
star	star+Noun+A3sg+Pnon+Nom
kameranın	kamera+Noun+A3sg+Pnon+Gen
hırs	hırs+Noun+A3sg+Pnon+Nom
seti	set+Noun+A3sg+P3sg+Nom
işlere	iş+Noun+A3pl+Pnon+Dat
teyzemler	teyzemler+Noun+A3pl+P1sg+Nom
yarışmasına	yarışma+Noun+A3sg+P3sg+Dat
kıyameti	kıyamet+Noun+A3sg+P3sg+Nom
kampa	kamp+Noun+A3sg+Pnon+Dat
ayaklarım	ayak+Noun+A3pl+P1sg+Nom
konuk	konuk+Noun+A3sg+Pnon+Nom
başrol	başrol+Noun+A3sg+Pnon+Nom
kariyerimin	kariyer+Noun+A3sg+P1sg+Gen
yılındayım	yıl+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1sg
kardeşleriniz	kardeş+Noun+A3pl+P2pl+Nom
arkalarını	arka+Noun+A3pl+P3sg+Acc
numarayım	numara+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
küçüğü	küçük+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
kardeşlerinizin	kardeş+Noun+A3pl+P2pl+Gen
seksisi	seksi+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
farklıyız	fark+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A1pl
dudaklı	dudak+Noun+A3sg+Pnon+Nom^DB+Adj+With
dudaklarımda	dudak+Noun+A3pl+P1sg+Loc
göğüslerimde	göğüs+Noun+A3pl+P1sg+Loc
silikon	silikon+Noun+A3sg+Pnon+Nom
minikmiş	minik+Adj^DB+Verb+Zero+Narr+A3sg
kafanızı	kafa+Noun+A3sg+P2pl+Acc
başınayım	baş+Noun+A3sg+P3sg+Dat^DB+Verb+Zero+Pres+A1sg
dedikodu	dedikodu+Noun+A3sg+Pnon+Nom
sabuk	sabuk+Dup
gazetecilere	gazeteci+Noun+A3pl+Pnon+Dat
esrarangiz	esrarangiz+Noun+A3sg+Pnon+Nom
ilişkimizi	ilişki+Noun+A3sg+P1pl+Acc
hedefleriniz	hedef+Noun+A3pl+P2pl+Nom
sevgilinizle	sevgili+Noun+A3sg+P2pl+Ins
evimiz	ev+Noun+A3sg+P1pl+Nom
işimizde	iş+Noun+A3sg+P1pl+Loc
huyudur	huy+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
küçüklüğümüzden	küçük+Adj^DB+Noun+Ness+A3sg+P1pl+Abl
arkadaşlarımızda	arkadaş+Noun+A3pl+P1pl+Loc
çekimler	çekim+Noun+A3pl+Pnon+Nom
arkadaşımda	arkadaş+Noun+A3sg+P1sg+Loc
direncimi	direnç+Noun+A3sg+P1sg+Acc
konularında	konu+Noun+A3pl+P3sg+Loc
tercihim	tercih+Noun+A3sg+P1sg+Nom
defilesine	defile+Noun+A3sg+P3sg+Dat
mankenliğe	manken+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
gazeteciye	gazeteci+Noun+A3sg+Pnon+Dat
kimliğimle	kimlik+Noun+A3sg+P1sg+Ins
çareler	çare+Noun+A3pl+Pnon+Nom
uzmanlarının	uzman+Noun+A3pl+P3sg+Gen
sukünetinizi	sukünet+Noun+A3sg+P2pl+Acc
entelektüel	entelektüel+Noun+A3sg+Pnon+Nom
kayınvalidesine	kayınvalide+Noun+A3sg+P3sg+Dat
üçlüsüne	üç+Num+Card^DB+Noun+Zero+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3sg+Dat
merci	merci+Noun+A3sg+Pnon+Nom
marifet	marifet+Noun+A3sg+Pnon+Nom
düşmanlığı	düşman+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
aleni	aleni+Adj
media	media+Noun+A3sg+Pnon+Nom
yamuk	yamuk+Adj
akıllarına	akıl+Noun+A3pl+P3sg+Dat
hoşlarına	hoş+Adj^DB+Noun+Zero+A3pl+P3sg+Dat
okurların	okur+Noun+A3pl+Pnon+Gen
ifrit	ifrit+Noun+A3sg+Pnon+Nom
solucanlarız	solucan+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
dünyalarında	dünya+Noun+A3pl+P3sg+Loc
ödülü	ödül+Noun+A3sg+Pnon+Acc
göreceli	göreceli+Adj
edebiyattır	edebiyat+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
romancının	romancı+Noun+A3sg+Pnon+Gen
yakışıklısınız	yakışıklı+Adj^DB+Verb+Zero+Pres+A2pl
kitabımı	kitap+Noun+A3sg+P1sg+Acc
feci	feci+Adj
usturuplu	usturuplu+Adj
faresi	fare+Noun+A3sg+P3sg+Nom
tahammülü	tahammül+Noun+A3sg+Pnon+Acc
makarna	makarna+Noun+A3sg+Pnon+Nom
minibüslerle	minibüs+Noun+A3pl+Pnon+Ins
suratımıza	surat+Noun+A3sg+P1pl+Dat
stüdyodaki	stüdyo+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
oradalar	ora+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A3pl
astılar	as+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
sabuktu	sabuk+Dup^DB+Verb+Zero+Past+A3sg
düzgündüler	düzgü+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3pl
ihtarnameden	ihtarname+Noun+A3sg+Pnon+Abl
detaylarını	detay+Noun+A3pl+P3sg+Acc
car	car+Noun+A3sg+Pnon+Nom
kasdediyorum	kasdediyor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
stüdyoda	stüdyo+Noun+A3sg+Pnon+Loc
gıcıklık	gıcık+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
beyefendilerden	beyefendi+Noun+A3pl+Pnon+Abl
mastürbasyon	mastürbasyon+Noun+A3sg+Pnon+Nom
detaylarıyla	detay+Noun+A3pl+P3sg+Ins
yazsa	yaz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
sansa	san+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
empati	empati+Noun+A3sg+Pnon+Nom
söyleceğim	söyleceğ+Noun+A3sg+P1sg+Nom
kedinize	kedi+Noun+A3sg+P2pl+Dat
röportajdan	röportaj+Noun+A3sg+Pnon+Abl
fotoğraflardan	fotoğraf+Noun+A3pl+Pnon+Abl
yanlarını	yan+Noun+A3pl+P3sg+Acc
yegane	yegane+Adj
röportajlar	röportaj+Noun+A3pl+Pnon+Nom
damlası	damla+Noun+A3sg+P3sg+Nom
damlasında	damla+Noun+A3sg+P3sg+Loc
kişiliğine	kişi+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Dat
pekçok	pekçok+Noun+A3sg+Pnon+Nom
röportajcı	röportaj+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom
hünerim	hüner+Noun+A3sg+P1sg+Nom
karşındakinin	karşı+Adj^DB+Noun+Zero+A3sg+P2sg+Loc^DB+Adj+Rel^DB+Noun+Zero+A3sg+Pnon+Gen
metazori	metazori+Adj
namerdim	namert+Adj^DB+Noun+Zero+A3sg+P1sg+Nom
gecelerimizin	gece+Noun+A3pl+P1pl+Gen
sayfalarının	sayfa+Noun+A3pl+P3sg+Gen
gecelerinin	gece+Noun+A3pl+P3sg+Gen
malumdur	malum+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
şoföründen	şoför+Noun+A3sg+P3sg+Abl
yönetmenine	yönetmen+Noun+A3sg+P3sg+Dat
kimle	kim+Pron+Ques+A3sg+Pnon+Ins
prodüksiyon	prodüksiyon+Noun+A3sg+Pnon+Nom
bantlarını	bant+Noun+A3pl+P3sg+Acc
yarıları	yarı+Noun+A3pl+P3sg+Nom
aksiliğin	aksi+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
sinirler	sinir+Noun+A3pl+Pnon+Nom
röportajıyla	röportaj+Noun+A3sg+P3sg+Ins
bitse	bit+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
ıncık	ın+Noun+A3sg+Pnon+Nom^DB+Noun+Dim+A3sg+Pnon+Nom
cıncık	cıncık+Noun+A3sg+Pnon+Nom
sorumsuzluğundan	sorum+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+P3sg+Abl
saatlerindeki	saat+Noun+A3pl+P3sg+Loc^DB+Adj+Rel
yabana	yaban+Noun+A3sg+Pnon+Dat
röportajın	röportaj+Noun+A3sg+Pnon+Gen
röportajlarının	röportaj+Noun+A3pl+P3sg+Gen
röportajcılığının	röportaj+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Gen
apayrı	apayrı+Adj
bekâreti	bekaret+Noun+A3sg+P3sg+Nom
bakireyim	bakir+Adj^DB+Noun+Zero+A3sg+Pnon+Dat^DB+Verb+Zero+Pres+A1sg
bekâret	bekaret+Noun+A3sg+Pnon+Nom
rızasıyla	rıza+Noun+A3sg+P3sg+Ins
kontrolüne	kontrol+Noun+A3sg+P2sg+Dat
kasedini	kasedin+Noun+A3sg+P3sg+Nom
kasedi	kaset+Noun+A3sg+P3sg+Nom
bültenlerini	bülten+Noun+A3pl+P3sg+Acc
kasetlerimi	kaset+Noun+A3pl+P1sg+Acc
ibare	ibare+Noun+A3sg+Pnon+Nom
sübyancı	sübyan+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom
göstergeydi	gösterge+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
muhafazakârsa	muhafazakar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
kıyafetimi	kıyafet+Noun+A3sg+P1sg+Acc
ciddiyetine	ciddiyet+Noun+A3sg+P3sg+Dat
hadise	hadise+Noun+A3sg+Pnon+Nom
röportajdı	röportaj+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
röportajlarımdan	röportaj+Noun+A3pl+P1sg+Abl
timciye	tim+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Dat
skandalı	skandal+Noun+A3sg+P3sg+Nom
kamyoncusunun	kamyoncu+Noun+A3sg+P3sg+Gen
fotoğrafın	fotoğraf+Noun+A3sg+Pnon+Gen
rüyalarımda	rüya+Noun+A3pl+P1sg+Loc
röportajının	röportaj+Noun+A3sg+P3sg+Gen
zamanıydı	zaman+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yetenekli	yetenek+Noun+A3sg+Pnon+Nom^DB+Adj+With
paranoyak	paranoyak+Adj
korumasız	koruma+Noun+A3sg+Pnon+Nom^DB+Adj+Without
laubali	laubali+Adj
pozlarımızdan	poz+Noun+A3pl+P1pl+Abl
ilkti	ilk+Adj^DB+Verb+Zero+Past+A3sg
röportajda	röportaj+Noun+A3sg+Pnon+Loc
sorularıma	soru+Noun+A3pl+P1sg+Dat
aleyhte	aleyh+Noun+A3sg+Pnon+Loc
ekranlardan	ekran+Noun+A3pl+Pnon+Abl
sizce	siz+Pron+Pers+A2pl+Pnon+Equ
kabriyle	kabir+Noun+A3sg+P3sg+Ins
ailelerinden	aile+Noun+A3pl+P3sg+Abl
misyonla	misyon+Noun+A3sg+Pnon+Ins
özverili	özveri+Noun+A3sg+Pnon+Nom^DB+Adj+With
ilişkilerden	ilişki+Noun+A3pl+Pnon+Abl
birisidir	biri+Pron+Quant+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
alyuvarlarına	alyuvar+Noun+A3pl+P3sg+Dat
avantajınız	avantaj+Noun+A3sg+P2pl+Nom
avantajınızı	avantaj+Noun+A3sg+P2pl+Acc
aşaması	aşama+Noun+A3sg+P3sg+Nom
mix	mix+Noun+A3sg+Pnon+Nom
muhasebesi	muhasebe+Noun+A3sg+P3sg+Nom
defterde	defter+Noun+A3sg+Pnon+Loc
yanım	yan+Noun+A3sg+P1sg+Nom
samimiyim	samimi+Adj^DB+Verb+Zero+Pres+A1sg
