hafta	hafta+Noun+A3sg+Pnon+Nom
çakı	çakı+Noun+A3sg+Pnon+Nom
pıloff	pıloff+Noun+A3sg+Pnon+Nom
layt	layt+Noun+A3sg+Pnon+Nom
çekince	çekince+Noun+A3sg+Pnon+Nom
leeyr	leeyr+Noun+A3sg+Pnon+Nom
iskambil	iskambil+Noun+A3sg+Pnon+Nom
kebap	kebap+Noun+A3sg+Pnon+Nom
anason	anason+Noun+A3sg+Pnon+Nom
bariton	bariton+Noun+A3sg+Pnon+Nom
mukayese	mukayese+Noun+A3sg+Pnon+Nom
yün	yün+Noun+A3sg+Pnon+Nom
spot	spot+Noun+A3sg+Pnon+Nom
tenha	tenha+Noun+A3sg+Pnon+Nom
blueslar	blueslar+Noun+A3sg+Pnon+Nom
ahtapot	ahtapot+Noun+A3sg+Pnon+Nom
şakşuka	şakşuka+Noun+A3sg+Pnon+Nom
kuşbakışı	kuşbakışı+Noun+A3sg+P3sg+Nom
food	food+Noun+A3sg+Pnon+Nom
unutturucak	unutturucak+Noun+A3sg+Pnon+Nom
illaki	illaki+Noun+A3sg+Pnon+Nom
penaltı	penaltı+Noun+A3sg+Pnon+Nom
salı	salı+Noun+A3sg+Pnon+Nom
ası	ası+Noun+A3sg+Pnon+Nom
hakem	hakem+Noun+A3sg+Pnon+Nom
moral	moral+Noun+A3sg+Pnon+Nom
galibiyet	galibiyet+Noun+A3sg+Pnon+Nom
futbol	futbol+Noun+A3sg+Pnon+Nom
şut	şut+Noun+A3sg+Pnon+Nom
korner	korner+Noun+A3sg+Pnon+Nom
galip	galip+Noun+A3sg+Pnon+Nom
salto	salto+Noun+A3sg+Pnon+Nom
olimpiyat	olimpiyat+Noun+A3sg+Pnon+Nom
ekol	ekol+Noun+A3sg+Pnon+Nom
perspektif	perspektif+Noun+A3sg+Pnon+Nom
basketbolcu	basketbolcu+Noun+A3sg+Pnon+Nom
efsane	efsane+Noun+A3sg+Pnon+Nom
smaç	smaç+Noun+A3sg+Pnon+Nom
motivasyon	motivasyon+Noun+A3sg+Pnon+Nom
katılmamamış	katılmamamış+Noun+A3sg+Pnon+Nom
judo	judo+Noun+A3sg+Pnon+Nom
rekortmen	rekortmen+Noun+A3sg+Pnon+Nom
kıyak	kıyak+Noun+A3sg+Pnon+Nom
küsur	küsur+Noun+A3sg+Pnon+Nom
lügat	lügat+Noun+A3sg+Pnon+Nom
müracaat	müracaat+Noun+A3sg+Pnon+Nom
hükümlü	hükümlü+Noun+A3sg+Pnon+Nom
derbi	derbi+Noun+A3sg+Pnon+Nom
golcü	golcü+Noun+A3sg+Pnon+Nom
okey	okey+Noun+A3sg+Pnon+Nom
menajer	menajer+Noun+A3sg+Pnon+Nom
foto	foto+Noun+A3sg+Pnon+Nom
print	print+Noun+A3sg+Pnon+Nom
alım	alım+Noun+A3sg+Pnon+Nom
kotalarınıaşmak	kotalarınıaşmak+Noun+A3sg+Pnon+Nom
iyibir	iyibir+Noun+A3sg+Pnon+Nom
idman	idman+Noun+A3sg+Pnon+Nom
ofsayt	ofsayt+Noun+A3sg+Pnon+Nom
buluşor	buluşor+Noun+A3sg+Pnon+Nom
voleybol	voleybol+Noun+A3sg+Pnon+Nom
kah	kah+Noun+A3sg+Pnon+Nom
basketbol	basketbol+Noun+A3sg+Pnon+Nom
kıstas	kıstas+Noun+A3sg+Pnon+Nom
atlet	atlet+Noun+A3sg+Pnon+Nom
infaz	infaz+Noun+A3sg+Pnon+Nom
antrenman	antrenman+Noun+A3sg+Pnon+Nom
inşaallah	inşaallah+Noun+A3sg+Pnon+Nom
atletizm	atletizm+Noun+A3sg+Pnon+Nom
çekirdek	çekirdek+Noun+A3sg+Pnon+Nom
fokus	fokus+Noun+A3sg+Pnon+Nom
trendy	trendy+Noun+A3sg+Pnon+Nom
metroseksüel	metroseksüel+Noun+A3sg+Pnon+Nom
trendsetter	trendsetter+Noun+A3sg+Pnon+Nom
kült	kült+Noun+A3sg+Pnon+Nom
ikonik	ikonik+Noun+A3sg+Pnon+Nom
karizma	karizma+Noun+A3sg+Pnon+Nom
kariyer	kariyer+Noun+A3sg+Pnon+Nom
müjde	müjde+Noun+A3sg+Pnon+Nom
cool	cool+Noun+A3sg+Pnon+Nom
zoka	zoka+Noun+A3sg+Pnon+Nom
biriy	biriy+Noun+A3sg+Pnon+Nom
ginko	ginko+Noun+A3sg+Pnon+Nom
bilabo	bilabo+Noun+A3sg+Pnon+Nom
vitamin	vitamin+Noun+A3sg+Pnon+Nom
pres	pres+Noun+A3sg+Pnon+Nom
markaj	markaj+Noun+A3sg+Pnon+Nom
sporsever	sporsever+Noun+A3sg+Pnon+Nom
ütü	ütü+Noun+A3sg+Pnon+Nom
halvet	halvet+Noun+A3sg+Pnon+Nom
travesti	travesti+Noun+A3sg+Pnon+Nom
seks	seks+Noun+A3sg+Pnon+Nom
zulüm	zulüm+Noun+A3sg+Pnon+Nom
maytap	maytap+Noun+A3sg+Pnon+Nom
koşu	koşu+Noun+A3sg+Pnon+Nom
alıntı	alıntı+Noun+A3sg+Pnon+Nom
adrenalin	adrenalin+Noun+A3sg+Pnon+Nom
tadıyouz	tadıyouz+Noun+A3sg+Pnon+Nom
aslan	aslan+Noun+A3sg+Pnon+Nom
cuma	cuma+Noun+A3sg+Pnon+Nom
sörf	sörf+Noun+A3sg+Pnon+Nom
dikiz	dikiz+Noun+A3sg+Pnon+Nom
etik	etik+Noun+A3sg+Pnon+Nom
abi	abi+Noun+A3sg+Pnon+Nom
balerin	balerin+Noun+A3sg+Pnon+Nom
bilim	bilim+Noun+A3sg+Pnon+Nom
tahriş	tahriş+Noun+A3sg+Pnon+Nom
veto	veto+Noun+A3sg+Pnon+Nom
aidat	aidat+Noun+A3sg+Pnon+Nom
vurgun	vurgun+Noun+A3sg+Pnon+Nom
bordro	bordro+Noun+A3sg+Pnon+Nom
gazetecilik	gazetecilik+Noun+A3sg+Pnon+Nom
bomba	bomba+Noun+A3sg+Pnon+Nom
stopaj	stopaj+Noun+A3sg+Pnon+Nom
kontratak	kontratak+Noun+A3sg+Pnon+Nom
koyalabilir	koyalabilir+Noun+A3sg+Pnon+Nom
bunalım	bunalım+Noun+A3sg+Pnon+Nom
jenerasyon	jenerasyon+Noun+A3sg+Pnon+Nom
mesuliyet	mesuliyet+Noun+A3sg+Pnon+Nom
takviye	takviye+Noun+A3sg+Pnon+Nom
dönüm	dönüm+Noun+A3sg+Pnon+Nom
akılcı	akılcı+Noun+A3sg+Pnon+Nom
eyyamcı	eyyamcı+Noun+A3sg+Pnon+Nom
idareci	idareci+Noun+A3sg+Pnon+Nom
gedik	gedik+Noun+A3sg+Pnon+Nom
randıman	randıman+Noun+A3sg+Pnon+Nom
namzet	namzet+Noun+A3sg+Pnon+Nom
anektod	anektod+Noun+A3sg+Pnon+Nom
çakar	çakar+Noun+A3sg+Pnon+Nom
trefl	trefl+Noun+A3sg+Pnon+Nom
onör	onör+Noun+A3sg+Pnon+Nom
çakın	çakın+Noun+A3sg+Pnon+Nom
vale	vale+Noun+A3sg+Pnon+Nom
empas	empas+Noun+A3sg+Pnon+Nom
pik	pik+Noun+A3sg+Pnon+Nom
muhalif	muhalif+Noun+A3sg+Pnon+Nom
rastlantı	rastlantı+Noun+A3sg+Pnon+Nom
mercek	mercek+Noun+A3sg+Pnon+Nom
gerçekleşibelecek	gerçekleşibelecek+Noun+A3sg+Pnon+Nom
plase	plase+Noun+A3sg+Pnon+Nom
mental	mental+Noun+A3sg+Pnon+Nom
smaçör	smaçör+Noun+A3sg+Pnon+Nom
zaafiyet	zaafiyet+Noun+A3sg+Pnon+Nom
oynancak	oynancak+Noun+A3sg+Pnon+Nom
teşkil	teşkil+Noun+A3sg+Pnon+Nom
play	play+Noun+A3sg+Pnon+Nom
atıcılık	atıcılık+Noun+A3sg+Pnon+Nom
bilardo	bilardo+Noun+A3sg+Pnon+Nom
halter	halter+Noun+A3sg+Pnon+Nom
trend	trend+Noun+A3sg+Pnon+Nom
imal	imal+Noun+A3sg+Pnon+Nom
egzoz	egzoz+Noun+A3sg+Pnon+Nom
dubleks	dubleks+Noun+A3sg+Pnon+Nom
kameriye	kameriye+Noun+A3sg+Pnon+Nom
doğalgaz	doğalgaz+Noun+A3sg+Pnon+Nom
kombi	kombi+Noun+A3sg+Pnon+Nom
peşinat	peşinat+Noun+A3sg+Pnon+Nom
tescil	tescil+Noun+A3sg+Pnon+Nom
santimetre	santimetre+Noun+A3sg+Pnon+Nom
monoblok	monoblok+Noun+A3sg+Pnon+Nom
radye	radye+Noun+A3sg+Pnon+Nom
betonarme	betonarme+Noun+A3sg+Pnon+Nom
tuğla	tuğla+Noun+A3sg+Pnon+Nom
ısı	ısı+Noun+A3sg+Pnon+Nom
ısıcam	ısıcam+Noun+A3sg+Pnon+Nom
seramik	seramik+Noun+A3sg+Pnon+Nom
fayans	fayans+Noun+A3sg+Pnon+Nom
laminat	laminat+Noun+A3sg+Pnon+Nom
broker	broker+Noun+A3sg+Pnon+Nom
dealer	dealer+Noun+A3sg+Pnon+Nom
telkin	telkin+Noun+A3sg+Pnon+Nom
veleybol	veleybol+Noun+A3sg+Pnon+Nom
süpriz	süpriz+Noun+A3sg+Pnon+Nom
doğrultusundak	doğrultusundak+Noun+A3sg+Pnon+Nom
yönetmen	yönetmen+Noun+A3sg+Pnon+Nom
çat	çat+Noun+A3sg+Pnon+Nom
karmaşa	karmaşa+Noun+A3sg+Pnon+Nom
monte	monte+Noun+A3sg+Pnon+Nom
lokum	lokum+Noun+A3sg+Pnon+Nom
başbakan	başbakan+Noun+A3sg+Pnon+Nom
mbar	mbar+Noun+A3sg+Pnon+Nom
gr	gr+Noun+A3sg+Pnon+Nom
tüketim	tüketim+Noun+A3sg+Pnon+Nom
uhruç	uhruç+Noun+A3sg+Pnon+Nom
faul	faul+Noun+A3sg+Pnon+Nom
referans	referans+Noun+A3sg+Pnon+Nom
kumral	kumral+Noun+A3sg+Pnon+Nom
suşi	suşi+Noun+A3sg+Pnon+Nom
figüran	figüran+Noun+A3sg+Pnon+Nom
fön	fön+Noun+A3sg+Pnon+Nom
diyet	diyet+Noun+A3sg+Pnon+Nom
ayva	ayva+Noun+A3sg+Pnon+Nom
kimsayal	kimsayal+Noun+A3sg+Pnon+Nom
klor	klor+Noun+A3sg+Pnon+Nom
baz	baz+Noun+A3sg+Pnon+Nom
karpuz	karpuz+Noun+A3sg+Pnon+Nom
önayak	önayak+Noun+A3sg+Pnon+Nom
faz	faz+Noun+A3sg+Pnon+Nom
esin	esin+Noun+A3sg+Pnon+Nom
rock	rock+Noun+A3sg+Pnon+Nom
heavy	heavy+Noun+A3sg+Pnon+Nom
caz	caz+Noun+A3sg+Pnon+Nom
bebe	bebe+Noun+A3sg+Pnon+Nom
kanser	kanser+Noun+A3sg+Pnon+Nom
laboratuvar	laboratuvar+Noun+A3sg+Pnon+Nom
placebo	placebo+Noun+A3sg+Pnon+Nom
kalım	kalım+Noun+A3sg+Pnon+Nom
tebligat	tebligat+Noun+A3sg+Pnon+Nom
demokrasi	demokrasi+Noun+A3sg+Pnon+Nom
yenetek	yenetek+Noun+A3sg+Pnon+Nom
ligament	ligament+Noun+A3sg+Pnon+Nom
nucal	nucal+Noun+A3sg+Pnon+Nom
nuchae	nuchae+Noun+A3sg+Pnon+Nom
spinal	spinal+Noun+A3sg+Pnon+Nom
adaptasyon	adaptasyon+Noun+A3sg+Pnon+Nom
mücadeleci	mücadeleci+Noun+A3sg+Pnon+Nom
protein	protein+Noun+A3sg+Pnon+Nom
sevap	sevap+Noun+A3sg+Pnon+Nom
zoonotik	zoonotik+Noun+A3sg+Pnon+Nom
hormon	hormon+Noun+A3sg+Pnon+Nom
kist	kist+Noun+A3sg+Pnon+Nom
lenf	lenf+Noun+A3sg+Pnon+Nom
cihaz	cihaz+Noun+A3sg+Pnon+Nom
karbondioksit	karbondioksit+Noun+A3sg+Pnon+Nom
fetva	fetva+Noun+A3sg+Pnon+Nom
oje	oje+Noun+A3sg+Pnon+Nom
helal	helal+Noun+A3sg+Pnon+Nom
garsoniyer	garsoniyer+Noun+A3sg+Pnon+Nom
uyuşturucu	uyuşturucu+Noun+A3sg+Pnon+Nom
kuşam	kuşam+Noun+A3sg+Pnon+Nom
cariye	cariye+Noun+A3sg+Pnon+Nom
ziynet	ziynet+Noun+A3sg+Pnon+Nom
islam	islam+Noun+A3sg+Pnon+Nom
cahiliye	cahiliye+Noun+A3sg+Pnon+Nom
uygalamak	uygalamak+Noun+A3sg+Pnon+Nom
beyan	beyan+Noun+A3sg+Pnon+Nom
abdest	abdest+Noun+A3sg+Pnon+Nom
kimyager	kimyager+Noun+A3sg+Pnon+Nom
peder	peder+Noun+A3sg+Pnon+Nom
taşlık	taşlık+Noun+A3sg+Pnon+Nom
vaat	vaat+Noun+A3sg+Pnon+Nom
anonim	anonim+Noun+A3sg+Pnon+Nom
bulvar	bulvar+Noun+A3sg+Pnon+Nom
kasap	kasap+Noun+A3sg+Pnon+Nom
menteşe	menteşe+Noun+A3sg+Pnon+Nom
islamcı	islamcı+Noun+A3sg+Pnon+Nom
batılı	batılı+Noun+A3sg+Pnon+Nom
uydu	uydu+Noun+A3sg+Pnon+Nom
istihbarat	istihbarat+Noun+A3sg+Pnon+Nom
atasözü	atasözü+Noun+A3sg+P3sg+Nom
sevk	sevk+Noun+A3sg+Pnon+Nom
göç	göç+Noun+A3sg+Pnon+Nom
kupür	kupür+Noun+A3sg+Pnon+Nom
günce	günce+Noun+A3sg+Pnon+Nom
göçü	göçü+Noun+A3sg+Pnon+Nom
girişimci	girişimci+Noun+A3sg+Pnon+Nom
partili	partili+Noun+A3sg+Pnon+Nom
müftü	müftü+Noun+A3sg+Pnon+Nom
meşrep	meşrep+Noun+A3sg+Pnon+Nom
husumet	husumet+Noun+A3sg+Pnon+Nom
takıyye	takıyye+Noun+A3sg+Pnon+Nom
zamanaşımı	zamanaşımı+Noun+A3sg+P3sg+Nom
shore	shore+Noun+A3sg+Pnon+Nom
izdiham	izdiham+Noun+A3sg+Pnon+Nom
zekat	zekat+Noun+A3sg+Pnon+Nom
infak	infak+Noun+A3sg+Pnon+Nom
kalaşnikof	kalaşnikof+Noun+A3sg+Pnon+Nom
makarof	makarof+Noun+A3sg+Pnon+Nom
takarof	takarof+Noun+A3sg+Pnon+Nom
fitre	fitre+Noun+A3sg+Pnon+Nom
sadaka	sadaka+Noun+A3sg+Pnon+Nom
hicret	hicret+Noun+A3sg+Pnon+Nom
ikamet	ikamet+Noun+A3sg+Pnon+Nom
taviz	taviz+Noun+A3sg+Pnon+Nom
doküman	doküman+Noun+A3sg+Pnon+Nom
göstermelik	göstermelik+Noun+A3sg+Pnon+Nom
iştirak	iştirak+Noun+A3sg+Pnon+Nom
cihat	cihat+Noun+A3sg+Pnon+Nom
tebliğ	tebliğ+Noun+A3sg+Pnon+Nom
kezzap	kezzap+Noun+A3sg+Pnon+Nom
red	red+Noun+A3sg+Pnon+Nom
temyiz	temyiz+Noun+A3sg+Pnon+Nom
yapranıp	yapranıp+Noun+A3sg+Pnon+Nom
oybirliği	oybirliği+Noun+A3sg+P3sg+Nom
koalisyon	koalisyon+Noun+A3sg+Pnon+Nom
simülasyon	simülasyon+Noun+A3sg+Pnon+Nom
temayüz	temayüz+Noun+A3sg+Pnon+Nom
parlemento	parlemento+Noun+A3sg+Pnon+Nom
sandalya	sandalya+Noun+A3sg+Pnon+Nom
istikrarsızlırk	istikrarsızlırk+Noun+A3sg+Pnon+Nom
sözkonusu	sözkonusu+Noun+A3sg+P3sg+Nom
yankı	yankı+Noun+A3sg+Pnon+Nom
medeniyet	medeniyet+Noun+A3sg+Pnon+Nom
birfiil	birfiil+Noun+A3sg+Pnon+Nom
kasiyer	kasiyer+Noun+A3sg+Pnon+Nom
komünizm	komünizm+Noun+A3sg+Pnon+Nom
orjinal	orjinal+Noun+A3sg+Pnon+Nom
konuşmacı	konuşmacı+Noun+A3sg+Pnon+Nom
tecelli	tecelli+Noun+A3sg+Pnon+Nom
yalnış	yalnış+Noun+A3sg+Pnon+Nom
çook	çook+Noun+A3sg+Pnon+Nom
elbirliği	elbirliği+Noun+A3sg+P3sg+Nom
kaka	kaka+Noun+A3sg+Pnon+Nom
maaalesef	maaalesef+Noun+A3sg+Pnon+Nom
kalemşör	kalemşör+Noun+A3sg+Pnon+Nom
oylum	oylum+Noun+A3sg+Pnon+Nom
platin	platin+Noun+A3sg+Pnon+Nom
nöbetçi	nöbetçi+Noun+A3sg+Pnon+Nom
kilim	kilim+Noun+A3sg+Pnon+Nom
mangal	mangal+Noun+A3sg+Pnon+Nom
kabin	kabin+Noun+A3sg+Pnon+Nom
gündelik	gündelik+Noun+A3sg+Pnon+Nom
şeriat	şeriat+Noun+A3sg+Pnon+Nom
takdim	takdim+Noun+A3sg+Pnon+Nom
konuşuyacak	konuşuyacak+Noun+A3sg+Pnon+Nom
burç	burç+Noun+A3sg+Pnon+Nom
kavuşum	kavuşum+Noun+A3sg+Pnon+Nom
meditasyon	meditasyon+Noun+A3sg+Pnon+Nom
tayin	tayin+Noun+A3sg+Pnon+Nom
burcu	burcu+Noun+A3sg+Pnon+Nom
partner	partner+Noun+A3sg+Pnon+Nom
greyfurt	greyfurt+Noun+A3sg+Pnon+Nom
kafatası	kafatası+Noun+A3sg+P3sg+Nom
cüce	cüce+Noun+A3sg+Pnon+Nom
astroloji	astroloji+Noun+A3sg+Pnon+Nom
şikayetçi	şikayetçi+Noun+A3sg+Pnon+Nom
rıza	rıza+Noun+A3sg+Pnon+Nom
kelepçe	kelepçe+Noun+A3sg+Pnon+Nom
don	don+Noun+A3sg+Pnon+Nom
sıkıyönetim	sıkıyönetim+Noun+A3sg+Pnon+Nom
albay	albay+Noun+A3sg+Pnon+Nom
l	l+Noun+A3sg+Pnon+Nom
ayran	ayran+Noun+A3sg+Pnon+Nom
şayka	şayka+Noun+A3sg+Pnon+Nom
yağma	yağma+Noun+A3sg+Pnon+Nom
inşaa	inşaa+Noun+A3sg+Pnon+Nom
bildiri	bildiri+Noun+A3sg+Pnon+Nom
kep	kep+Noun+A3sg+Pnon+Nom
yurttaş	yurttaş+Noun+A3sg+Pnon+Nom
serbesti	serbesti+Noun+A3sg+Pnon+Nom
burs	burs+Noun+A3sg+Pnon+Nom
grip	grip+Noun+A3sg+Pnon+Nom
prodüktör	prodüktör+Noun+A3sg+Pnon+Nom
körfez	körfez+Noun+A3sg+Pnon+Nom
kanto	kanto+Noun+A3sg+Pnon+Nom
protest	protest+Noun+A3sg+Pnon+Nom
sperm	sperm+Noun+A3sg+Pnon+Nom
fantazi	fantazi+Noun+A3sg+Pnon+Nom
ültimatom	ültimatom+Noun+A3sg+Pnon+Nom
dizel	dizel+Noun+A3sg+Pnon+Nom
ecel	ecel+Noun+A3sg+Pnon+Nom
dozer	dozer+Noun+A3sg+Pnon+Nom
kepçe	kepçe+Noun+A3sg+Pnon+Nom
kg	kg+Noun+A3sg+Pnon+Nom
serum	serum+Noun+A3sg+Pnon+Nom
safra	safra+Noun+A3sg+Pnon+Nom
kolestrol	kolestrol+Noun+A3sg+Pnon+Nom
glikoz	glikoz+Noun+A3sg+Pnon+Nom
glikojen	glikojen+Noun+A3sg+Pnon+Nom
kronik	kronik+Noun+A3sg+Pnon+Nom
ultrason	ultrason+Noun+A3sg+Pnon+Nom
anflamatuar	anflamatuar+Noun+A3sg+Pnon+Nom
viral	viral+Noun+A3sg+Pnon+Nom
fosfor	fosfor+Noun+A3sg+Pnon+Nom
kolestrolü	kolestrolü+Noun+A3sg+Pnon+Nom
nasır	nasır+Noun+A3sg+Pnon+Nom
termofor	termofor+Noun+A3sg+Pnon+Nom
kabine	kabine+Noun+A3sg+Pnon+Nom
har	har+Noun+A3sg+Pnon+Nom
harman	harman+Noun+A3sg+Pnon+Nom
kontrolör	kontrolör+Noun+A3sg+Pnon+Nom
kavgacı	kavgacı+Noun+A3sg+Pnon+Nom
ekonomist	ekonomist+Noun+A3sg+Pnon+Nom
sabep	sabep+Noun+A3sg+Pnon+Nom
istişare	istişare+Noun+A3sg+Pnon+Nom
örf	örf+Noun+A3sg+Pnon+Nom
sirayet	sirayet+Noun+A3sg+Pnon+Nom
destekçi	destekçi+Noun+A3sg+Pnon+Nom
tahkik	tahkik+Noun+A3sg+Pnon+Nom
modernizm	modernizm+Noun+A3sg+Pnon+Nom
versus	versus+Noun+A3sg+Pnon+Nom
sosyolog	sosyolog+Noun+A3sg+Pnon+Nom
icracı	icracı+Noun+A3sg+Pnon+Nom
istihdam	istihdam+Noun+A3sg+Pnon+Nom
tecih	tecih+Noun+A3sg+Pnon+Nom
c	c+Noun+A3sg+Pnon+Nom
mekik	mekik+Noun+A3sg+Pnon+Nom
uzlaşı	uzlaşı+Noun+A3sg+Pnon+Nom
milliyetçi	milliyetçi+Noun+A3sg+Pnon+Nom
ödenek	ödenek+Noun+A3sg+Pnon+Nom
püf	püf+Noun+A3sg+Pnon+Nom
topuz	topuz+Noun+A3sg+Pnon+Nom
şifon	şifon+Noun+A3sg+Pnon+Nom
şaç	şaç+Noun+A3sg+Pnon+Nom
vatka	vatka+Noun+A3sg+Pnon+Nom
röntgen	röntgen+Noun+A3sg+Pnon+Nom
eşarp	eşarp+Noun+A3sg+Pnon+Nom
tesettür	tesettür+Noun+A3sg+Pnon+Nom
füzyon	füzyon+Noun+A3sg+Pnon+Nom
b	b+Noun+A3sg+Pnon+Nom
drape	drape+Noun+A3sg+Pnon+Nom
ekru	ekru+Noun+A3sg+Pnon+Nom
puantiye	puantiye+Noun+A3sg+Pnon+Nom
straplez	straplez+Noun+A3sg+Pnon+Nom
vintage	vintage+Noun+A3sg+Pnon+Nom
casual	casual+Noun+A3sg+Pnon+Nom
fermuar	fermuar+Noun+A3sg+Pnon+Nom
romantizm	romantizm+Noun+A3sg+Pnon+Nom
tekno	tekno+Noun+A3sg+Pnon+Nom
haki	haki+Noun+A3sg+Pnon+Nom
lycra	lycra+Noun+A3sg+Pnon+Nom
lila	lila+Noun+A3sg+Pnon+Nom
turkuaz	turkuaz+Noun+A3sg+Pnon+Nom
kombinlemek	kombinlemek+Noun+A3sg+Pnon+Nom
kargo	kargo+Noun+A3sg+Pnon+Nom
bermuda	bermuda+Noun+A3sg+Pnon+Nom
penye	penye+Noun+A3sg+Pnon+Nom
koton	koton+Noun+A3sg+Pnon+Nom
pastel	pastel+Noun+A3sg+Pnon+Nom
timsah	timsah+Noun+A3sg+Pnon+Nom
indigo	indigo+Noun+A3sg+Pnon+Nom
japon	japon+Noun+A3sg+Pnon+Nom
kırışık	kırışık+Noun+A3sg+Pnon+Nom
oranj	oranj+Noun+A3sg+Pnon+Nom
antrasit	antrasit+Noun+A3sg+Pnon+Nom
polo	polo+Noun+A3sg+Pnon+Nom
ödün	ödün+Noun+A3sg+Pnon+Nom
blazer	blazer+Noun+A3sg+Pnon+Nom
moka	moka+Noun+A3sg+Pnon+Nom
komplo	komplo+Noun+A3sg+Pnon+Nom
the	the+Noun+A3sg+Pnon+Nom
record	record+Noun+A3sg+Pnon+Nom
bikini	bikini+Noun+A3sg+Pnon+Nom
pant	pant+Noun+A3sg+Pnon+Nom
babet	babet+Noun+A3sg+Pnon+Nom
neon	neon+Noun+A3sg+Pnon+Nom
otuzbeş	otuzbeş+Noun+A3sg+Pnon+Nom
popstar	popstar+Noun+A3sg+Pnon+Nom
stiletto	stiletto+Noun+A3sg+Pnon+Nom
bluzlarve	bluzlarve+Noun+A3sg+Pnon+Nom
hint	hint+Noun+A3sg+Pnon+Nom
gitar	gitar+Noun+A3sg+Pnon+Nom
dadı	dadı+Noun+A3sg+Pnon+Nom
erik	erik+Noun+A3sg+Pnon+Nom
kürtaj	kürtaj+Noun+A3sg+Pnon+Nom
itfaiyeci	itfaiyeci+Noun+A3sg+Pnon+Nom
yadediyor	yadediyor+Noun+A3sg+Pnon+Nom
istimlak	istimlak+Noun+A3sg+Pnon+Nom
patlak	patlak+Noun+A3sg+Pnon+Nom
hiçkimse	hiçkimse+Noun+A3sg+Pnon+Nom
komposto	komposto+Noun+A3sg+Pnon+Nom
manga	manga+Noun+A3sg+Pnon+Nom
poker	poker+Noun+A3sg+Pnon+Nom
akü	akü+Noun+A3sg+Pnon+Nom
tınnn	tınnn+Noun+A3sg+Pnon+Nom
tınnnn	tınnnn+Noun+A3sg+Pnon+Nom
havan	havan+Noun+A3sg+Pnon+Nom
bereket	bereket+Noun+A3sg+Pnon+Nom
şeyn	şeyn+Noun+A3sg+Pnon+Nom
mugayir	mugayir+Noun+A3sg+Pnon+Nom
düzyazı	düzyazı+Noun+A3sg+Pnon+Nom
hüdhüd	hüdhüd+Noun+A3sg+Pnon+Nom
tasa	tasa+Noun+A3sg+Pnon+Nom
musiki	musiki+Noun+A3sg+Pnon+Nom
def	def+Noun+A3sg+Pnon+Nom
akbaba	akbaba+Noun+A3sg+Pnon+Nom
hatt	hatt+Noun+A3sg+Pnon+Nom
meh	meh+Noun+A3sg+Pnon+Nom
yortu	yortu+Noun+A3sg+Pnon+Nom
arak	arak+Noun+A3sg+Pnon+Nom
ithaf	ithaf+Noun+A3sg+Pnon+Nom
besteci	besteci+Noun+A3sg+Pnon+Nom
kunduracılık	kunduracılık+Noun+A3sg+Pnon+Nom
kovboy	kovboy+Noun+A3sg+Pnon+Nom
terhis	terhis+Noun+A3sg+Pnon+Nom
hıyar	hıyar+Noun+A3sg+Pnon+Nom
konsomatrist	konsomatrist+Noun+A3sg+Pnon+Nom
tentene	tentene+Noun+A3sg+Pnon+Nom
bürümcek	bürümcek+Noun+A3sg+Pnon+Nom
köstek	köstek+Noun+A3sg+Pnon+Nom
şakşak	şakşak+Noun+A3sg+Pnon+Nom
fes	fes+Noun+A3sg+Pnon+Nom
konstantre	konstantre+Noun+A3sg+Pnon+Nom
incilmez	incilmez+Noun+A3sg+Pnon+Nom
dandini	dandini+Noun+A3sg+Pnon+Nom
bıcır	bıcır+Noun+A3sg+Pnon+Nom
laptop	laptop+Noun+A3sg+Pnon+Nom
havuç	havuç+Noun+A3sg+Pnon+Nom
va	va+Noun+A3sg+Pnon+Nom
teyzemler	teyzemler+Noun+A3pl+P1sg+Nom
esrarangiz	esrarangiz+Noun+A3sg+Pnon+Nom
media	media+Noun+A3sg+Pnon+Nom
ifrit	ifrit+Noun+A3sg+Pnon+Nom
makarna	makarna+Noun+A3sg+Pnon+Nom
car	car+Noun+A3sg+Pnon+Nom
mastürbasyon	mastürbasyon+Noun+A3sg+Pnon+Nom
empati	empati+Noun+A3sg+Pnon+Nom
pekçok	pekçok+Noun+A3sg+Pnon+Nom
prodüksiyon	prodüksiyon+Noun+A3sg+Pnon+Nom
cıncık	cıncık+Noun+A3sg+Pnon+Nom
ibare	ibare+Noun+A3sg+Pnon+Nom
mix	mix+Noun+A3sg+Pnon+Nom
ateist	ateist+Noun+A3sg+Pnon+Nom
iftar	iftar+Noun+A3sg+Pnon+Nom
istismar	istismar+Noun+A3sg+Pnon+Nom
elçilik	elçilik+Noun+A3sg+Pnon+Nom
ajitatif	ajitatif+Noun+A3sg+Pnon+Nom
yanılsama	yanılsama+Noun+A3sg+Pnon+Nom
kompozitör	kompozitör+Noun+A3sg+Pnon+Nom
kalsiyum	kalsiyum+Noun+A3sg+Pnon+Nom
ti	ti+Noun+A3sg+Pnon+Nom
tumba	tumba+Noun+A3sg+Pnon+Nom
darbuka	darbuka+Noun+A3sg+Pnon+Nom
tef	tef+Noun+A3sg+Pnon+Nom
doğaçlama	doğaçlama+Noun+A3sg+Pnon+Nom
sound	sound+Noun+A3sg+Pnon+Nom
elektro	elektro+Noun+A3sg+Pnon+Nom
müzikal	müzikal+Noun+A3sg+Pnon+Nom
