rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
oynuyor	oyna+Verb+Pos+Prog1+A3sg
beğeniyorum	beğen+Verb+Pos+Prog1+A1sg
giderim	git+Verb+Pos+Aor+A1sg
kalırsın	kal+Verb+Pos+Aor+A2sg
nasıldı	nasıl+Adj^DB+Verb+Zero+Past+A3sg
büyümedim	büyü+Verb+Neg+Past+A1sg
yaşarlar	yaşa+Verb+Pos+Aor+A3pl
gitmezler	git+Verb+Neg+Aor+A3pl
kurmazlar	kur+Verb+Neg+Aor+A3pl
büyüdüm	büyü+Verb+Pos+Past+A1sg
görmemişim	gör+Verb+Neg+Narr+A1sg
olamazdım	ol+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
gitmedim	git+Verb+Neg+Past+A1sg
gösteriştir	göster+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yakındılar	yakın+Verb+Pos+Past+A3pl
uyarıldı	uyar+Verb^DB+Verb+Pass+Pos+Past+A3sg
yaşadılar	yaşa+Verb+Pos+Past+A3pl
bekletildi	bekle+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
bekleniyor	bekle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
esecek	es+Verb+Pos+Fut+A3sg
vurgulandı	vurgula+Verb^DB+Verb+Pass+Pos+Past+A3sg
bulunuldu	bul+Verb^DB+Verb+Pass+Pos+Past+A3sg
bulundururlar	bulun+Verb^DB+Verb+Caus+Pos+Aor+A3pl
kalmıyor	kal+Verb+Neg+Prog1+A3sg
etseler	et+Verb+Pos+Desr+A3pl
yaratabilir	yarat+Verb+Pos^DB+Verb+Able+Aor+A3sg
tıklatıyorlar	tıkla+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
düşünebiliyor	düşün+Verb+Pos^DB+Verb+Able+Prog1+A3sg
karışacak	karış+Verb+Pos+Fut+A3sg
anlatalım	anla+Verb^DB+Verb+Caus+Pos+Opt+A1pl
gitmişler	git+Verb+Pos+Narr+A3pl
konuşmuşlar	konuş+Verb+Pos+Narr+A3pl
uyuyamamış	uyu+Verb^DB+Verb+Able+Neg+Narr+A3sg
söylüyormuş	söyle+Verb+Pos+Prog1+Narr+A3sg
dayanamamış	daya+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Narr+A3sg
seslenmiş	sesle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
inansın	inan+Verb+Pos+Imp+A3sg
uyuyalım	uyu+Verb+Pos+Opt+A1pl
yaptırır	yap+Verb^DB+Verb+Caus+Pos+Aor+A3sg
dönmüştür	dön+Verb+Pos+Narr+A3sg+Cop
gönderebiliyoruz	gönder+Verb+Pos^DB+Verb+Able+Prog1+A1pl
yaptırdım	yap+Verb^DB+Verb+Caus+Pos+Past+A1sg
geçirirsin	geç+Verb^DB+Verb+Caus+Pos+Aor+A2sg
açılmamış	aç+Verb^DB+Verb+Pass+Neg+Narr+A3sg
dayanıyor	dayan+Verb+Pos+Prog1+A3sg
almadılar	al+Verb+Neg+Past+A3pl
başlamasın	başla+Verb+Neg+Imp+A3sg
severseniz	sev+Verb+Pos+Aor+Cond+A2pl
karışmayız	karış+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
yapmasın	yap+Verb+Neg+Imp+A3sg
ülkeymişiz	ülke+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A1pl
kavuşturalım	kavuş+Verb^DB+Verb+Caus+Pos+Opt+A1pl
çıkarılmış	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
getirilmiş	getir+Verb^DB+Verb+Pass+Pos+Narr+A3sg
alınırsa	al+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
yakalayacak	yakala+Verb+Pos+Fut+A3sg
yaşandı	yaşa+Verb^DB+Verb+Pass+Pos+Past+A3sg
önledi	önle+Verb+Pos+Past+A3sg
uyandırıyor	uyan+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
sevinir	sevin+Verb+Pos+Aor+A3sg
yöneliyorlar	yönel+Verb+Pos+Prog1+A3pl
olabiliriz	ol+Verb+Pos^DB+Verb+Able+Aor+A1pl
getirebilmeliyiz	getir+Verb+Pos^DB+Verb+Able+Neces+A1pl
tanıttı	tanı+Verb^DB+Verb+Caus+Pos+Past+A3sg
değerlendiremiyoruz	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+A1pl
belirtti	belir+Verb^DB+Verb+Caus+Pos+Past+A3sg
sunuyoruz	sun+Verb+Pos+Prog1+A1pl
vurguladı	vurgula+Verb+Pos+Past+A3sg
bırakılabiliyor	bırak+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
uyguluyor	uygula+Verb+Pos+Prog1+A3sg
hazırlıyor	hazırla+Verb+Pos+Prog1+A3sg
geçirilecek	geç+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Fut+A3sg
bulmuyor	bul+Verb+Neg+Prog1+A3sg
çekiyor	çek+Verb+Pos+Prog1+A3sg
değişebiliyor	değiş+Verb+Pos^DB+Verb+Able+Prog1+A3sg
yükseliyor	yüksel+Verb+Pos+Prog1+A3sg
ödeniyor	öde+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yapılamıyor	yap+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A3sg
aktarıyorum	aktar+Verb+Pos+Prog1+A1sg
çizmişler	çiz+Verb+Pos+Narr+A3pl
gömmüşler	göm+Verb+Pos+Narr+A3pl
imzalanıyor	imzala+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
bildiriyor	bil+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
kazanılmış	kazan+Verb^DB+Verb+Pass+Pos+Narr+A3sg
dolarsa	dol+Verb+Pos+Aor+Cond+A3sg
kaçıracağız	kaç+Verb^DB+Verb+Caus+Pos+Fut+A1pl
tutmuyor	tut+Verb+Neg+Prog1+A3sg
giderilemez	gider+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
bildirmişler	bil+Verb^DB+Verb+Caus+Pos+Narr+A3pl
giderse	git+Verb+Pos+Aor+Cond+A3sg
hazırlanıyormuş	hazırla+Verb^DB+Verb+Pass+Pos+Prog1+Narr+A3sg
buluşuyor	buluş+Verb+Pos+Prog1+A3sg
izleyebilirler	izle+Verb+Pos^DB+Verb+Able+Aor+A3pl
koymuş	koy+Verb+Pos+Narr+A3sg
ettirmişti	et+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
rastladım	rastla+Verb+Pos+Past+A1sg
kaldırtmış	kaldır+Verb^DB+Verb+Caus+Pos+Narr+A3sg
sunuyor	sun+Verb+Pos+Prog1+A3sg
çıkılacak	çık+Verb^DB+Verb+Pass+Pos+Fut+A3sg
bölümününse	bölüm+Noun+A3sg+P3sg+Gen^DB+Verb+Zero+Cond+A3sg
düzenlendi	düzenle+Verb^DB+Verb+Pass+Pos+Past+A3sg
günlerdir	gün+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
keşfedelim	keşfet+Verb+Pos+Opt+A1pl
gerçekleştirdi	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
oluşturuldu	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
görülüyor	gör+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
nitelendiriyor	nitelen+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
güçlendirmeyeceğidir	güç+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Neg^DB+Noun+FutPart+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
çıkarılmadı	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Past+A3sg
değerlendirdi	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
belirlendi	belirle+Verb^DB+Verb+Pass+Pos+Past+A3sg
çalışıyorduk	çalış+Verb+Pos+Prog1+Past+A1pl
çalıştık	çalış+Verb+Pos+Past+A1pl
yaraladı	yarala+Verb+Pos+Past+A3sg
rahatladı	rahatla+Verb+Pos+Past+A3sg
çalıştılar	çalış+Verb+Pos+Past+A3pl
gönderildi	gönder+Verb^DB+Verb+Pass+Pos+Past+A3sg
tartıştılar	tartış+Verb+Pos+Past+A3pl
dedik	de+Verb+Pos+Past+A1pl
yürüyoruz	yürü+Verb+Pos+Prog1+A1pl
söylenebilir	söyle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
girmeseydik	gir+Verb+Neg+Desr+Past+A1pl
alışılmışın	alış+Verb^DB+Verb+Pass+Pos+Narr+A2sg
birleştiler	birleş+Verb+Pos+Past+A3pl
söylersem	söyle+Verb+Pos+Aor+Cond+A1sg
okuduk	oku+Verb+Pos+Past+A1pl
dinlenmiyor	dinle+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
öğrenememişler	öğren+Verb^DB+Verb+Able+Neg+Narr+A3pl
hatırlıyoruz	hatırla+Verb+Pos+Prog1+A1pl
kurtuldular	kurtul+Verb+Pos+Past+A3pl
anladılar	anla+Verb+Pos+Past+A3pl
satıldı	sat+Verb^DB+Verb+Pass+Pos+Past+A3sg
kestiler	kes+Verb+Pos+Past+A3pl
tuttular	tut+Verb+Pos+Past+A3pl
söylediler	söyle+Verb+Pos+Past+A3pl
çıkarıldı	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
bulundular	bulun+Verb+Pos+Past+A3pl
yakalandı	yakala+Verb^DB+Verb+Pass+Pos+Past+A3sg
yitirdiler	yit+Verb^DB+Verb+Caus+Pos+Past+A3pl
öldürüldü	öl+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
ödediler	öde+Verb+Pos+Past+A3pl
dağıttı	dağıt+Verb+Pos+Past+A3sg
taktılar	tak+Verb+Pos+Past+A3pl
koptu	kop+Verb+Pos+Past+A3sg
tutuştular	tutuş+Verb+Pos+Past+A3pl
battı	bat+Verb+Pos+Past+A3sg
karşıladım	karşıla+Verb+Pos+Past+A1sg
bağım	bağ+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
satıcısıdır	sat+Verb+Pos^DB+Noun+Agt+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
üyemdir	üye+Noun+A3sg+P1sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
anlaşılacaktır	anlaş+Verb^DB+Verb+Pass+Pos+Fut+A3sg+Cop
haklıdır	hak+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
kalmışlardır	kal+Verb+Pos+Narr+A3pl+Cop
konuştuk	konuş+Verb+Pos+Past+A1pl
kandırmış	kan+Verb^DB+Verb+Caus+Pos+Narr+A3sg
ettirmiş	et+Verb^DB+Verb+Caus+Pos+Narr+A3sg
yaptırmış	yap+Verb^DB+Verb+Caus+Pos+Narr+A3sg
konuşabilir	konuş+Verb+Pos^DB+Verb+Able+Aor+A3sg
oynanmamıştır	oyna+Verb^DB+Verb+Pass+Neg+Narr+A3sg+Cop
yönetildi	yönet+Verb^DB+Verb+Pass+Pos+Past+A3sg
saldılar	sal+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
kapatıldı	kapa+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
toplandı	topla+Verb^DB+Verb+Pass+Pos+Past+A3sg
kullanamadı	kullan+Verb^DB+Verb+Able+Neg+Past+A3sg
devredildi	devret+Verb^DB+Verb+Pass+Pos+Past+A3sg
biliniyor	bil+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
unutulur	unut+Verb^DB+Verb+Pass+Pos+Aor+A3sg
sorulmuyor	sor+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
gönderelim	gönder+Verb+Pos+Opt+A1pl
şanslısınız	şans+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A2pl
içinizdedir	iç+Noun+A3sg+P2pl+Loc^DB+Verb+Zero+Pres+A3sg+Cop
denilebilir	de+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
gezmiş	gez+Verb+Pos+Narr+A3sg
bildirilmiş	bil+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
erecekmiş	er+Verb+Pos+Fut+Narr+A3sg
bilinmez	bil+Verb^DB+Verb+Pass+Neg+Aor+A3sg
utandık	utan+Verb+Pos+Past+A1pl
üzüldük	üz+Verb^DB+Verb+Pass+Pos+Past+A1pl
yüzsün	yüz+Num+Card^DB+Noun+Zero+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2sg
görsün	gör+Verb+Pos+Imp+A3sg
kınıyorum	kına+Verb+Pos+Prog1+A1sg
inandım	inan+Verb+Pos+Past+A1sg
gidiyoruz	git+Verb+Pos+Prog1+A1pl
aşacağız	aş+Verb+Pos+Fut+A1pl
algılanıyor	algıla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yayınlanıyor	yayınla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
açıklayacağım	açıkla+Verb+Pos+Fut+A1sg
derse	de+Verb+Pos+Aor+Cond+A3sg
desin	de+Verb+Pos+Imp+A3sg
tutulsun	tut+Verb^DB+Verb+Pass+Pos+Imp+A3sg
özetledi	özetle+Verb+Pos+Past+A3sg
sattınız	sat+Verb+Pos+Past+A2pl
çektiniz	çek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A2pl
ede	et+Verb+Pos+Opt+A3sg
karşılıyorum	karşıla+Verb+Pos+Prog1+A1sg
vermişim	ver+Verb+Pos+Narr+A1sg
çıkartıyoruz	çık+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Prog1+A1pl
özetliyor	özetle+Verb+Pos+Prog1+A3sg
kullanılıyor	kullan+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yükseltiyor	yüksel+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
nasıldır	nasıl+Adj^DB+Verb+Zero+Pres+A3sg+Cop
kurtaracaklar	kurtar+Verb+Pos+Fut+A3pl
düşerse	düş+Verb+Pos+Aor+Cond+A3sg
yerseniz	ye+Verb+Pos+Aor+Cond+A2pl
bulunmuştum	bulun+Verb+Pos+Narr+Past+A1sg
hissediyorsunuz	hisset+Verb+Pos+Prog1+A2pl
isteyeceksiniz	iste+Verb+Pos+Fut+A2pl
olunur	ol+Verb^DB+Verb+Pass+Pos+Aor+A3sg
ayırtmadıysanız	ayır+Verb^DB+Verb+Caus+Neg+Past+Cond+A2pl
ayarlayacaktır	ayarla+Verb+Pos+Fut+A3sg+Cop
seyrediliyor	seyret+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
dolmuyor	dol+Verb+Neg+Prog1+A3sg
buluyorlar	bula+Verb+Pos+Prog1+A3pl
yakaladım	yakala+Verb+Pos+Past+A1sg
işletiliyor	işle+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
getiriyorlar	getir+Verb+Pos+Prog1+A3pl
kaybediyorsunuz	kaybet+Verb+Pos+Prog1+A2pl
düşmüşler	düş+Verb+Pos+Narr+A3pl
imzalamış	imzala+Verb+Pos+Narr+A3sg
değerlendirebilirler	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3pl
kaçırılmış	kaç+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
verilmese	ver+Verb^DB+Verb+Pass+Neg+Desr+A3sg
yaratıyorsa	yara+Verb^DB+Verb+Caus+Pos+Prog1+Cond+A3sg
etmektedir	et+Verb+Pos+Prog2+A3sg+Cop
ediyoruz	et+Verb+Pos+Prog1+A1pl
koyacaktır	koy+Verb+Pos+Fut+A3sg+Cop
açarsa	aç+Verb+Pos+Aor+Cond+A3sg
ettirdik	et+Verb^DB+Verb+Caus+Pos+Past+A1pl
çıkarılacaklar	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Fut+A3pl
sora	sor+Verb+Pos+Opt+A3sg
savunuyorlar	savun+Verb+Pos+Prog1+A3pl
izleyebilseydi	izle+Verb+Pos^DB+Verb+Able+Desr+Past+A3sg
öğreneceklerdi	öğren+Verb+Pos+Fut+A3pl+Past
gitmeyelim	git+Verb+Neg+Opt+A1pl
anlatıyor	anlat+Verb+Pos+Prog1+A3sg
görüyoruz	gör+Verb+Pos+Prog1+A1pl
beklemiyorum	bekle+Verb+Neg+Prog1+A1sg
yakalayabiliriz	yakala+Verb+Pos^DB+Verb+Able+Aor+A1pl
öneriyorum	öner+Verb+Pos+Prog1+A1sg
engellenmiş	engelle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
sağlayamaz	sağla+Verb^DB+Verb+Able+Neg+Aor+A3sg
veriyorlar	ver+Verb+Pos+Prog1+A3pl
yapmıyorlar	yap+Verb+Neg+Prog1+A3pl
etsinler	et+Verb+Pos+Imp+A3pl
kısılırsa	kıs+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
unutmalıymışız	unut+Verb+Pos+Neces+Narr+A1pl
atarmış	at+Verb+Pos+Aor+Narr+A3sg
anlayalım	anla+Verb+Pos+Opt+A1pl
yineledi	yinele+Verb+Pos+Past+A3sg
aşamaz	aş+Verb^DB+Verb+Able+Neg+Aor+A3sg
yaratamazsınız	yara+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+A2pl
demiyor	de+Verb+Neg+Prog1+A3sg
veriliyorsa	ver+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
veremezsiniz	ver+Verb^DB+Verb+Able+Neg+Aor+A2pl
kalkışırsa	kalkış+Verb+Pos+Aor+Cond+A3sg
gidiliyor	git+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
aşmayın	aş+Verb+Neg+Imp+A2pl
uygulasınlar	uygula+Verb+Pos+Imp+A3pl
bakmasınlar	bak+Verb+Neg+Imp+A3pl
korkmayın	kork+Verb+Neg+Imp+A2pl
çevrilecek	çevir+Verb^DB+Verb+Pass+Pos+Fut+A3sg
sağlanmış	sağla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
geçiriyoruz	geç+Verb^DB+Verb+Caus+Pos+Prog1+A1pl
zorundayız	zor+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1pl
açacağız	aç+Verb+Pos+Fut+A1pl
görülmeyecek	gör+Verb^DB+Verb+Pass+Neg+Fut+A3sg
bakılıyor	bak+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gösteriyoruz	göster+Verb+Pos+Prog1+A1pl
koyduk	koy+Verb+Pos+Past+A1pl
amaçlıyoruz	amaçla+Verb+Pos+Prog1+A1pl
açığız	açık+Adj^DB+Verb+Zero+Pres+A1pl
yazılacak	yaz+Verb^DB+Verb+Pass+Pos+Fut+A3sg
başlattık	başla+Verb^DB+Verb+Caus+Pos+Past+A1pl
kazandırılıyor	kazan+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
kullanıyorum	kullan+Verb+Pos+Prog1+A1sg
yargılanıyor	yargıla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gündü	gün+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
imzaladı	imzala+Verb+Pos+Past+A3sg
artırılmıştı	art+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
okuyalım	oku+Verb+Pos+Opt+A1pl
soruyoruz	sor+Verb+Pos+Prog1+A1pl
çalışalım	çalış+Verb+Pos+Opt+A1pl
anlaşılıyor	anlaş+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
çökmüştü	çök+Verb+Pos+Narr+Past+A3sg
yapamadı	yap+Verb^DB+Verb+Able+Neg+Past+A3sg
bakmadı	bak+Verb+Neg+Past+A3sg
sayılıyor	say+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
kırdı	kır+Verb+Pos+Past+A3sg
beğenmeyin	beğen+Verb+Neg+Imp+A2pl
çalışabiliyor	çalış+Verb+Pos^DB+Verb+Able+Prog1+A3sg
yapmıyoruz	yap+Verb+Neg+Prog1+A1pl
tanıtılmış	tanı+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
başlanacak	başla+Verb^DB+Verb+Pass+Pos+Fut+A3sg
hazırlamış	hazırla+Verb+Pos+Narr+A3sg
çalışmadı	çalış+Verb+Neg+Past+A3sg
sokabiliyorlar	sok+Verb+Pos^DB+Verb+Able+Prog1+A3pl
edilmiyor	et+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
belirtiyorsunuz	belir+Verb^DB+Verb+Caus+Pos+Prog1+A2pl
kaçırılmamış	kaç+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Narr+A3sg
sürmektedir	sür+Verb+Pos+Prog2+A3sg+Cop
dışlanmamalıdır	dışla+Verb^DB+Verb+Pass+Neg+Neces+A3sg+Cop
fırla	fırla+Verb+Pos+Imp+A2sg
görüştü	görüş+Verb+Pos+Past+A3sg
kurtulmuş	kurtul+Verb+Pos+Narr+A3sg
görüyorduk	gör+Verb+Pos+Prog1+Past+A1pl
yerleşmiştik	yerleş+Verb+Pos+Narr+Past+A1pl
sinirlenmişti	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
yöneldim	yönel+Verb+Pos+Past+A1sg
vericiydi	ver+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kurtardım	kurtar+Verb+Pos+Past+A1sg
bastırıyordu	bas+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
yöneldik	yönel+Verb+Pos+Past+A1pl
değiştiremem	değiş+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+A1sg
yapıyorduk	yap+Verb+Pos+Prog1+Past+A1pl
oluşturdum	oluş+Verb^DB+Verb+Caus+Pos+Past+A1sg
katılmıştım	kat+Verb^DB+Verb+Pass+Pos+Narr+Past+A1sg
düşünürdüm	düşün+Verb+Pos+Aor+Past+A1sg
görebiliyorduk	gör+Verb+Pos^DB+Verb+Able+Prog1+Past+A1pl
çabalıyordu	çabala+Verb+Pos+Prog1+Past+A3sg
parçalamıştı	parçala+Verb+Pos+Narr+Past+A3sg
almasa	al+Verb+Neg+Desr+A3sg
yutmuştu	yut+Verb+Pos+Narr+Past+A3sg
kurtuldum	kurtul+Verb+Pos+Past+A1sg
kurabildim	kur+Verb+Pos^DB+Verb+Able+Past+A1sg
kestiremiyor	kes+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+A3sg
verilmeseydi	ver+Verb^DB+Verb+Pass+Neg+Desr+Past+A3sg
arıyor	ara+Verb+Pos+Prog1+A3sg
görüşüyor	görüş+Verb+Pos+Prog1+A3sg
sürdürüyor	sür+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
azaldı	azal+Verb+Pos+Past+A3sg
yollarındayız	yol+Noun+A3pl+P3sg+Loc^DB+Verb+Zero+Pres+A1pl
etkileniyor	etkile+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gelemiyordum	gel+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
kattılar	kat+Verb+Pos+Past+A3pl
inanmamış	inan+Verb+Neg+Narr+A3sg
özetliyorlar	özetle+Verb+Pos+Prog1+A3pl
yaklaşıyor	yaklaş+Verb+Pos+Prog1+A3sg
reddetmiyor	reddet+Verb+Neg+Prog1+A3sg
yitirmiyor	yit+Verb^DB+Verb+Caus+Neg+Prog1+A3sg
gönderiyor	gönder+Verb+Pos+Prog1+A3sg
söyleniyor	söyle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yıkılıyor	yık+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
savuruyor	savur+Verb+Pos+Prog1+A3sg
götürülüyor	götür+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
coşuyor	coş+Verb+Pos+Prog1+A3sg
anlaştılar	anlaş+Verb+Pos+Past+A3pl
diledi	dile+Verb+Pos+Past+A3sg
ilerledim	ilerle+Verb+Pos+Past+A1sg
bulabilirdim	bul+Verb+Pos^DB+Verb+Able+Aor+Past+A1sg
hafifletiyordu	hafifle+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
bindik	bin+Verb+Pos+Past+A1pl
kalacakmış	kal+Verb+Pos+Fut+Narr+A3sg
kalmayacaktım	kal+Verb+Neg+Fut+Past+A1sg
aksak	ak+Verb+Pos+Desr+A1pl
saklanmış	sakla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
yitirmiş	yit+Verb^DB+Verb+Caus+Pos+Narr+A3sg
akıttı	ak+Verb^DB+Verb+Caus+Pos+Past+A3sg
kondu	kon+Verb+Pos+Past+A3sg
uçurttum	uç+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Past+A1sg
giydim	giy+Verb+Pos+Past+A1sg
gelecekti	gel+Verb+Pos+Fut+Past+A3sg
yedik	ye+Verb+Pos+Past+A1pl
yiyeceğim	ye+Verb+Pos+Fut+A1sg
heyecanlıydım	heyecan+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A1sg
ayrılacaktım	ayır+Verb^DB+Verb+Pass+Pos+Fut+Past+A1sg
doyuruyordum	doy+Verb^DB+Verb+Caus+Pos+Prog1+Past+A1sg
yapıverdim	yap+Verb+Pos^DB+Verb+Hastily+Past+A1sg
durakladı	durakla+Verb+Pos+Past+A3sg
toparlayamıyordum	toparla+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
çözüldü	çöz+Verb^DB+Verb+Pass+Pos+Past+A3sg
döküldü	dök+Verb^DB+Verb+Pass+Pos+Past+A3sg
tembihledi	tembihle+Verb+Pos+Past+A3sg
bozdurdum	boz+Verb^DB+Verb+Caus+Pos+Past+A1sg
yapılmamış	yap+Verb^DB+Verb+Pass+Neg+Narr+A3sg
karşıyaydım	karşı+Adj^DB+Noun+Zero+A3sg+Pnon+Dat^DB+Verb+Zero+Past+A1sg
döktüm	dök+Verb+Pos+Past+A1sg
koşar	koş+Verb+Pos+Aor+A3sg
uzaklaşıyordum	uzak+Adj^DB+Verb+Become+Pos+Prog1+Past+A1sg
kıs	kıs+Verb+Pos+Imp+A2sg
güldüm	gül+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
yetiştiremiyoruz	yetiş+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+A1pl
oynanmamış	oyna+Verb^DB+Verb+Pass+Neg+Narr+A3sg
sakinleştiriyor	sakin+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Prog1+A3sg
tanımıyor	tanı+Verb+Neg+Prog1+A3sg
kapışılıyor	kapış+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
üretiliyor	üre+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
sürmüyor	sür+Verb+Neg+Prog1+A3sg
bekliyoruz	bekle+Verb+Pos+Prog1+A1pl
getirecektir	getir+Verb+Pos+Fut+A3sg+Cop
bilinsin	bil+Verb^DB+Verb+Pass+Pos+Imp+A3sg
kurmuş	kur+Verb+Pos+Narr+A3sg
dolsun	dol+Verb+Pos+Imp+A3sg
dönebiliyorlar	dön+Verb+Pos^DB+Verb+Able+Prog1+A3pl
