rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
değişiyordu	değiş+Verb+Pos+Prog1+Past+A3sg
yaşlarındaydı	yaş+Noun+A3pl+P2sg+Loc^DB+Verb+Zero+Past+A3sg
döşenmişti	döşe+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
döşendi	döşe+Verb^DB+Verb+Pass+Pos+Past+A3sg
yığıyordu	yığ+Verb+Pos+Prog1+Past+A3sg
görüşlüydü	gör+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
yıprandılar	yıpran+Verb+Pos+Past+A3pl
modaydı	moda+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
işlevseldi	işlevsel+Adj^DB+Verb+Zero+Past+A3sg
tepeydi	tepe+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
verilmeliydi	ver+Verb^DB+Verb+Pass+Pos+Neces+Past+A3sg
kıvrılıyordu	kıvır+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
komutanıydı	komutan+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
gecelerdi	gece+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çöküyordu	çök+Verb+Pos+Prog1+Past+A3sg
aydınlanıyordu	aydınlan+Verb+Pos+Prog1+Past+A3sg
yanmadı	yan+Verb+Neg+Past+A3sg
normaldi	normal+Adj^DB+Verb+Zero+Past+A3sg
oluşturulmuştu	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
yankılandı	yankıla+Verb^DB+Verb+Pass+Pos+Past+A3sg
başvurdu	başvur+Verb+Pos+Past+A3sg
saldırmadı	sal+Verb^DB+Verb+Caus+Neg+Past+A3sg
kızdılar	kız+Verb+Pos+Past+A3pl
bağlandı	bağla+Verb^DB+Verb+Pass+Pos+Past+A3sg
etkilemişti	etkile+Verb+Pos+Narr+Past+A3sg
yaşanıyordu	yaşa+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
üzücüydü	üz+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
uğradılar	uğra+Verb+Pos+Past+A3pl
susmuyordu	sus+Verb+Neg+Prog1+Past+A3sg
vermedik	ver+Verb+Neg+Past+A1pl
başardılar	başar+Verb+Pos+Past+A3pl
üniformalardı	üniforma+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
zorlaşıyordu	zor+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
durumundaydı	durum+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
ölmekti	öl+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
dirilmişti	diril+Verb+Pos+Narr+Past+A3sg
yaralandı	yarala+Verb^DB+Verb+Pass+Pos+Past+A3sg
anlattırdılar	anla+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Past+A3pl
yıkanmamıştı	yıka+Verb^DB+Verb+Pass+Neg+Narr+Past+A3sg
tanıyamadı	tanı+Verb^DB+Verb+Able+Neg+Past+A3sg
tetiklemişti	tetikle+Verb+Pos+Narr+Past+A3sg
içindeydiler	iç+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3pl
aralarındaydı	ara+Noun+A3pl+P3sg+Loc^DB+Verb+Zero+Past+A3sg
takıldılar	tak+Verb^DB+Verb+Pass+Pos+Past+A3pl
içildi	iç+Verb^DB+Verb+Pass+Pos+Past+A3sg
söndü	sön+Verb+Pos+Past+A3sg
sevindiler	sevin+Verb+Pos+Past+A3pl
telaşlandırdı	telaş+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
evlendirdiler	evlen+Verb^DB+Verb+Caus+Pos+Past+A3pl
atlattı	atla+Verb^DB+Verb+Caus+Pos+Past+A3sg
yazmıştı	yaz+Verb+Pos+Narr+Past+A3sg
okuyabildim	oku+Verb+Pos^DB+Verb+Able+Past+A1sg
yaşamıştı	yaşa+Verb+Pos+Narr+Past+A3sg
tanındı	tanı+Verb^DB+Verb+Pass+Pos+Past+A3sg
şairiydi	şair+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
topluyordu	topla+Verb+Pos+Prog1+Past+A3sg
basıldı	bas+Verb^DB+Verb+Pass+Pos+Past+A3sg
yaratmıştı	yarat+Verb+Pos+Narr+Past+A3sg
açamazdım	aç+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
ölüvermişti	öl+Verb+Pos^DB+Verb+Hastily+Narr+Past+A3sg
sevindirmedi	sevin+Verb^DB+Verb+Caus+Neg+Past+A3sg
bestekárdı	bestekar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
düşmüştüm	düş+Verb+Pos+Narr+Past+A1sg
taktı	tak+Verb+Pos+Past+A3sg
sunardı	sun+Verb+Pos+Aor+Past+A3sg
bulamadım	bul+Verb^DB+Verb+Able+Neg+Past+A1sg
ölüverdi	öl+Verb+Pos^DB+Verb+Hastily+Past+A3sg
kılındı	kıl+Verb^DB+Verb+Pass+Pos+Past+A3sg
defnedildi	defnet+Verb^DB+Verb+Pass+Pos+Past+A3sg
fasıldı	fasıl+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
arttırdı	art+Verb^DB+Verb+Caus+Pos+Past+A3sg
çekiştirdik	çekiş+Verb^DB+Verb+Caus+Pos+Past+A1pl
büyüttüm	büyüt+Verb+Pos+Past+A1sg
çekmedim	çek+Verb+Neg+Past+A1sg
bitirdim	bit+Verb^DB+Verb+Caus+Pos+Past+A1sg
yücelttiler	yücel+Verb^DB+Verb+Caus+Pos+Past+A3pl
geçirirdim	geç+Verb^DB+Verb+Caus+Pos+Aor+Past+A1sg
kontrolsüzdü	kontrol+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
ayırdedemezdim	ayırdet+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
heyecanlandım	heyecan+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
taşındım	taşı+Verb^DB+Verb+Pass+Pos+Past+A1sg
fenaydı	fena+Adj^DB+Verb+Zero+Past+A3sg
seksiydiniz	seks+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A2pl
rahatlayamadınız	rahatla+Verb^DB+Verb+Able+Neg+Past+A2pl
olamadım	ol+Verb^DB+Verb+Able+Neg+Past+A1sg
geçirdiniz	geç+Verb^DB+Verb+Caus+Pos+Past+A2pl
ovuşturdunuz	ovuştur+Verb+Pos+Past+A2pl
küldürdü	küldür+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
dolanıyordu	dola+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
istiyorduk	iste+Verb+Pos+Prog1+Past+A1pl
bulaştınız	bulaş+Verb+Pos+Past+A2pl
kopardım	kop+Verb^DB+Verb+Caus+Pos+Past+A1sg
seçildim	seç+Verb^DB+Verb+Pass+Pos+Past+A1sg
sunmuştu	sun+Verb+Pos+Narr+Past+A3sg
görmediler	gör+Verb+Neg+Past+A3pl
tavladı	tavla+Verb+Pos+Past+A3sg
anılmadı	an+Verb^DB+Verb+Pass+Neg+Past+A3sg
gözledim	gözle+Verb+Pos+Past+A1sg
çıldırmıştı	çıldır+Verb+Pos+Narr+Past+A3sg
seyrettiniz	seyret+Verb+Pos+Past+A2pl
koruyabildiniz	koru+Verb+Pos^DB+Verb+Able+Past+A2pl
verebildiniz	ver+Verb+Pos^DB+Verb+Able+Past+A2pl
bağladılar	bağla+Verb+Pos+Past+A3pl
kaymıştı	kay+Verb+Pos+Narr+Past+A3sg
patlattılar	patla+Verb^DB+Verb+Caus+Pos+Past+A3pl
kapattınız	kapa+Verb^DB+Verb+Caus+Pos+Past+A2pl
astılar	as+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
çıktın	çık+Verb+Pos+Past+A2sg
sabuktu	sabuk+Dup^DB+Verb+Zero+Past+A3sg
düzgündüler	düzgü+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3pl
çağırsaydın	çağır+Verb+Pos+Desr+Past+A2sg
verseydi	ver+Verb+Pos+Desr+Past+A3sg
sinirlendim	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
kaydırırdım	kay+Verb^DB+Verb+Caus+Pos+Aor+Past+A1sg
sorardım	sor+Verb+Pos+Aor+Past+A1sg
tartışırdım	tartış+Verb+Pos+Aor+Past+A1sg
verirdiniz	ver+Verb+Pos+Aor+Past+A2pl
vardırırdım	var+Verb^DB+Verb+Caus+Pos+Aor+Past+A1sg
çizildi	çiz+Verb^DB+Verb+Pass+Pos+Past+A3sg
daraldı	daral+Verb+Pos+Past+A3sg
ilgilendirdi	ilgilen+Verb^DB+Verb+Caus+Pos+Past+A3sg
yollanıyordu	yolla+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
uydurdu	uy+Verb^DB+Verb+Caus+Pos+Past+A3sg
birleştirdi	birleş+Verb^DB+Verb+Caus+Pos+Past+A3sg
tartışmaydı	tartış+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
göstergeydi	gösterge+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
aldırmadı	al+Verb^DB+Verb+Caus+Neg+Past+A3sg
yakıştıramadı	yakış+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
röportajdı	röportaj+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çıkacaktı	çık+Verb+Pos+Fut+Past+A3sg
zamanıydı	zaman+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
benzettim	benze+Verb^DB+Verb+Caus+Pos+Past+A1sg
soruluyordu	sor+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
yapacaktım	yap+Verb+Pos+Fut+Past+A1sg
yaşlanacaktık	yaş+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Fut+Past+A1pl
ilkti	ilk+Adj^DB+Verb+Zero+Past+A3sg
durmadım	dur+Verb+Neg+Past+A1sg
yanyanaydım	yanyana+Adj^DB+Verb+Zero+Past+A1sg
yordular	yor+Verb+Pos+Past+A3pl
dokuyordum	doku+Verb+Pos+Prog1+Past+A1sg
seçerdiniz	seç+Verb+Pos+Aor+Past+A2pl
kaktüstüm	kaktüs+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
ektiler	ek+Verb+Pos+Past+A3pl
açıklıyordu	açıkla+Verb+Pos+Prog1+Past+A3sg
oluyorduk	ol+Verb+Pos+Prog1+Past+A1pl
tasarlamamıştı	tasarla+Verb+Neg+Narr+Past+A3sg
uğurlandı	uğurla+Verb^DB+Verb+Pass+Pos+Past+A3sg
aykırıydı	aykırı+Adj^DB+Verb+Zero+Past+A3sg
yapılmamıştı	yap+Verb^DB+Verb+Pass+Neg+Narr+Past+A3sg
derdiniz	de+Verb+Pos+Aor+Past+A2pl
demezdim	de+Verb+Neg+Aor+Past+A1sg
kızdınız	kız+Verb+Pos+Past+A2pl
kızdım	kız+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
öngörüyordu	öngör+Verb+Pos+Prog1+Past+A3sg
bebeğiydi	bebek+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
babaydı	baba+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
düşmedi	düş+Verb+Neg+Past+A3sg
içindi	için+Postp+PCNom^DB+Verb+Zero+Past+A3sg
yapılsaydı	yap+Verb^DB+Verb+Pass+Pos+Desr+Past+A3sg
taçlanıyordu	taç+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
getirilmemişti	getir+Verb^DB+Verb+Pass+Neg+Narr+Past+A3sg
kuruldu	kur+Verb^DB+Verb+Pass+Pos+Past+A3sg
doğduk	doğ+Verb+Pos+Past+A1pl
büyüttük	büyüt+Verb+Pos+Past+A1pl
öldük	öl+Verb+Pos+Past+A1pl
terkettik	terket+Verb+Pos+Past+A1pl
üretmişti	üre+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
kovulmuştu	kov+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
görünecekti	görün+Verb+Pos+Fut+Past+A3sg
etkilendiler	etkile+Verb^DB+Verb+Pass+Pos+Past+A3pl
kullanılmıştı	kullan+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
denmişti	de+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
torunlarıydı	torun+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
mensuptular	mensup+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
dayandı	dayan+Verb+Pos+Past+A3sg
filandı	filan+Adj^DB+Verb+Zero+Past+A3sg
değiştiriverdi	değiş+Verb^DB+Verb+Caus+Pos^DB+Verb+Hastily+Past+A3sg
zannediyorduk	zannet+Verb+Pos+Prog1+Past+A1pl
tanındılar	tanı+Verb^DB+Verb+Pass+Pos+Past+A3pl
beraberdik	beraber+Postp+PCIns^DB+Verb+Zero+Past+A1pl
şehrindeydik	şehir+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A1pl
kattık	kat+Verb+Pos+Past+A1pl
parçaydı	parça+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kararlaştırdık	karar+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A1pl
keşfetmedim	keşfet+Verb+Neg+Past+A1sg
askerdim	asker+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
toplandık	topla+Verb^DB+Verb+Pass+Pos+Past+A1pl
bildim	bil+Verb+Pos+Past+A1sg
kavuştum	kavuş+Verb+Pos+Past+A1sg
alabilseydim	al+Verb+Pos^DB+Verb+Able+Desr+Past+A1sg
tanıştım	tanış+Verb+Pos+Past+A1sg
alışamadım	alış+Verb^DB+Verb+Able+Neg+Past+A1sg
beğendim	beğen+Verb+Pos+Past+A1sg
yoktum	yok+Adj^DB+Verb+Zero+Past+A1sg
düzenleyecekti	düzenle+Verb+Pos+Fut+Past+A3sg
geçirilecekti	geç+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Fut+Past+A3sg
kazandıracaktı	kazan+Verb^DB+Verb+Caus+Pos+Fut+Past+A3sg
aşılandı	aşıla+Verb^DB+Verb+Pass+Pos+Past+A3sg
ödeyemedim	öde+Verb^DB+Verb+Able+Neg+Past+A1sg
hallettik	hallet+Verb+Pos+Past+A1pl
doğruladı	doğrula+Verb+Pos+Past+A3sg
önermiştim	öner+Verb+Pos+Narr+Past+A1sg
sorguluyordu	sorgula+Verb+Pos+Prog1+Past+A3sg
hatırlamıştı	hatırla+Verb+Pos+Narr+Past+A3sg
dökülüvermişti	dök+Verb^DB+Verb+Pass+Pos^DB+Verb+Hastily+Narr+Past+A3sg
anımsattı	anımsa+Verb^DB+Verb+Caus+Pos+Past+A3sg
insanıydılar	insan+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3pl
kapatırdı	kapa+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
çoğaldı	çoğal+Verb+Pos+Past+A3sg
yaptırdı	yap+Verb^DB+Verb+Caus+Pos+Past+A3sg
evlendim	evlen+Verb+Pos+Past+A1sg
aşağılamaktı	aşağıla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sarıldım	sar+Verb^DB+Verb+Pass+Pos+Past+A1sg
diledim	dile+Verb+Pos+Past+A1sg
ilgilendiler	ilgilen+Verb+Pos+Past+A3pl
anlatmadın	anla+Verb^DB+Verb+Caus+Neg+Past+A2sg
yaşanmıştı	yaşa+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
ayrılmadık	ayır+Verb^DB+Verb+Pass+Neg+Past+A1pl
döktük	dök+Verb+Pos+Past+A1pl
uyanıktım	uyanık+Adj^DB+Verb+Zero+Past+A1sg
ütülüyordum	ütüle+Verb+Pos+Prog1+Past+A1sg
sesleniyordum	seslen+Verb+Pos+Prog1+Past+A1sg
kahrediyordu	kahret+Verb+Pos+Prog1+Past+A3sg
öldürecektim	öl+Verb^DB+Verb+Caus+Pos+Fut+Past+A1sg
ölseydim	öl+Verb+Pos+Desr+Past+A1sg
başlangıcıydı	başlangıç+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yıkılmıştı	yık+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
başarıverdi	başar+Verb+Pos^DB+Verb+Hastily+Past+A3sg
yandı	yan+Verb+Pos+Past+A3sg
başlatıldı	başla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
davranmadı	davran+Verb+Neg+Past+A3sg
aşıldı	aş+Verb^DB+Verb+Pass+Pos+Past+A3sg
hatalıydı	hata+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
geçerliydi	geçerli+Adj^DB+Verb+Zero+Past+A3sg
yadırgadım	yadırga+Verb+Pos+Past+A1sg
yazdık	yaz+Verb+Pos+Past+A1pl
yasaklandı	yasakla+Verb^DB+Verb+Pass+Pos+Past+A3sg
üzüldüm	üz+Verb^DB+Verb+Pass+Pos+Past+A1sg
sayılırdı	say+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
söylenirdi	söyle+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
süslenirdi	süsle+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
yapılırdı	yap+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
gelenekseldi	geleneksel+Adj^DB+Verb+Zero+Past+A3sg
eğlenirdik	eğlen+Verb+Pos+Aor+Past+A1pl
içtim	iç+Verb+Pos+Past+A1sg
etmiyorduk	et+Verb+Neg+Prog1+Past+A1pl
gözledik	gözle+Verb+Pos+Past+A1pl
programdı	program+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
söylemedilerse	söyle+Verb+Neg+Past+A3pl+Cond
yapılamadı	yap+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
kullandık	kullan+Verb+Pos+Past+A1pl
külliyeydi	külliye+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yıktırıldı	yık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
onarıldı	onar+Verb^DB+Verb+Pass+Pos+Past+A3sg
projelendirildi	proje+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
adlandırıldı	ad+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
safhadaydı	safha+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
yatıştı	yatış+Verb+Pos+Past+A3sg
cıvıldı	cıvıl+Dup^DB+Verb+Zero+Past+A3sg
dönüştü	dönüş+Verb+Pos+Past+A3sg
vurulmuştu	vur+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
gözdağıydı	gözdağı+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
alamadık	al+Verb^DB+Verb+Able+Neg+Past+A1pl
sonuçlandı	sonuç+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
sonuçlanmadı	sonuç+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Neg+Past+A3sg
çıkartıldı	çık+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
keşfettik	keşfet+Verb+Pos+Past+A1pl
kurduk	kur+Verb+Pos+Past+A1pl
girilmedi	gir+Verb^DB+Verb+Pass+Neg+Past+A3sg
değindi	değin+Verb+Pos+Past+A3sg
başlamıştık	başla+Verb+Pos+Narr+Past+A1pl
belirtmişti	belir+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
gelindi	gel+Verb^DB+Verb+Pass+Pos+Past+A3sg
yormuştum	yor+Verb+Pos+Narr+Past+A1sg
oluşuydu	ol+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yansıyordu	yansı+Verb+Pos+Prog1+Past+A3sg
kapattık	kapa+Verb^DB+Verb+Caus+Pos+Past+A1pl
cazipti	cazip+Adj^DB+Verb+Zero+Past+A3sg
konuşuluyordu	konuş+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
sektördü	sektör+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kişilerdi	kişi+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çıkarıldım	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A1sg
nelerdi	ne+Pron+Ques+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
olamayacaktı	ol+Verb^DB+Verb+Able+Neg+Fut+Past+A3sg
davranıldı	davran+Verb^DB+Verb+Pass+Pos+Past+A3sg
çıkartılmadı	çık+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Pass+Neg+Past+A3sg
edilseydi	et+Verb^DB+Verb+Pass+Pos+Desr+Past+A3sg
yaşanmayabilirdi	yaşa+Verb^DB+Verb+Pass+Neg^DB+Verb+Able+Aor+Past+A3sg
yaşardık	yaşa+Verb+Pos+Aor+Past+A1pl
yaşamazdık	yaşa+Verb+Neg+Aor+Past+A1pl
haketmiyordu	haket+Verb+Neg+Prog1+Past+A3sg
olmamızdı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Nom^DB+Verb+Zero+Past+A3sg
kullanamadık	kullan+Verb^DB+Verb+Able+Neg+Past+A1pl
değildiler	değ+Verb^DB+Verb+Pass+Pos+Past+A3pl
kötüleştiler	kötü+Adj^DB+Verb+Become+Pos+Past+A3pl
gösterdiniz	göster+Verb+Pos+Past+A2pl
anlaşılırdı	anlaş+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
yakalanamadı	yakala+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
kaçtılar	kaç+Verb+Pos+Past+A3pl
karıştılar	karış+Verb+Pos+Past+A3pl
yakalanmadılar	yakala+Verb^DB+Verb+Pass+Neg+Past+A3pl
eskidi	eski+Verb+Pos+Past+A3sg
tanıtılmıştı	tanı+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
üretti	üre+Verb^DB+Verb+Caus+Pos+Past+A3sg
yaratıldı	yara+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
çıkardılar	çık+Verb^DB+Verb+Caus+Pos+Past+A3pl
uyduramadılar	uy+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3pl
düşündük	düşün+Verb+Pos+Past+A1pl
kurdunuz	kur+Verb+Pos+Past+A2pl
kaynaklandı	kaynakla+Verb^DB+Verb+Pass+Pos+Past+A3sg
süsledi	süsle+Verb+Pos+Past+A3sg
anladık	anla+Verb+Pos+Past+A1pl
gelmedim	gel+Verb+Neg+Past+A1sg
uyarladık	uyarla+Verb+Pos+Past+A1pl
çizdik	çiz+Verb+Pos+Past+A1pl
çıkıştı	çıkış+Verb+Pos+Past+A3sg
katılmadılar	kat+Verb^DB+Verb+Pass+Neg+Past+A3pl
tutmadılar	tut+Verb+Neg+Past+A3pl
çizdim	çiz+Verb+Pos+Past+A1sg
kaynadı	kayna+Verb+Pos+Past+A3sg
dolaştık	dolaş+Verb+Pos+Past+A1pl
buluştuk	buluş+Verb+Pos+Past+A1pl
koklamadım	kokla+Verb+Neg+Past+A1sg
oynatmıştı	oyna+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
üstlenmişti	üstlen+Verb+Pos+Narr+Past+A3sg
gülerdi	gül+Verb+Pos+Aor+Past+A3sg
toparladım	toparla+Verb+Pos+Past+A1sg
çıkaramadı	çık+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
bağlardı	bağla+Verb+Pos+Aor+Past+A3sg
işçiydi	işçi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yenirdi	ye+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
unuturdu	unut+Verb+Pos+Aor+Past+A3sg
biterdi	bit+Verb+Pos+Aor+Past+A3sg
hatırlayamadı	hatırla+Verb^DB+Verb+Able+Neg+Past+A3sg
sarfettik	sarfet+Verb+Pos+Past+A1pl
girmiştik	gir+Verb+Pos+Narr+Past+A1pl
kaldık	kal+Verb+Pos+Past+A1pl
yenilendi	yenile+Verb^DB+Verb+Pass+Pos+Past+A3sg
bölümüydü	bölüm+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
benimsedim	benimse+Verb+Pos+Past+A1sg
tanımadılar	tanı+Verb+Neg+Past+A3pl
konuklardı	konukla+Verb+Pos+Aor+Past+A3sg
hayıflandık	hayıf+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1pl
paylaştık	paylaş+Verb+Pos+Past+A1pl
geçirmedi	geç+Verb^DB+Verb+Caus+Neg+Past+A3sg
ilgilendim	ilgilen+Verb+Pos+Past+A1sg
riskti	risk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
uydurdular	uy+Verb^DB+Verb+Caus+Pos+Past+A3pl
gerçekleştiremeyecekti	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Able+Neg+Fut+Past+A3sg
çalışmaktı	çalış+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
edinilemedi	edin+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
tamamlıyordu	tamamla+Verb+Pos+Prog1+Past+A3sg
toplamıştı	topla+Verb+Pos+Narr+Past+A3sg
kavramıştı	kavra+Verb+Pos+Narr+Past+A3sg
yorumlandı	yorumla+Verb^DB+Verb+Pass+Pos+Past+A3sg
bilemiyordu	bil+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
veremedi	ver+Verb^DB+Verb+Able+Neg+Past+A3sg
gömdürdü	göm+Verb^DB+Verb+Caus+Pos+Past+A3sg
diktirdi	dik+Verb^DB+Verb+Caus+Pos+Past+A3sg
uşaktı	uşak+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kaldırılamadı	kal+Verb^DB+Verb+Caus^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
ailedendi	aile+Noun+A3sg+Pnon+Abl^DB+Verb+Zero+Past+A3sg
geçirmişti	geç+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
meraklıydı	merak+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
çiziyordu	çiz+Verb+Pos+Prog1+Past+A3sg
kurmuştu	kur+Verb+Pos+Narr+Past+A3sg
tamamlanamamıştı	tamamla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Narr+Past+A3sg
ürünüydü	ürün+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
çeviremedim	çevir+Verb^DB+Verb+Able+Neg+Past+A1sg
doyumsuzdu	doyum+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
